Label,Risk Sentence
3,ability raise funding securitization market also depends part credit rating security issue securitization trust
3,able satisfy rating agency requirement confirm rating security could limit ability access securitization market
3,adverse currency fluctuation foreign exchange control could decrease earnings receive international operation impact capital
3,2021 approximately 22 percent total revenue net interest expense generated activity outside united state
3,exposed foreign exchange risk international operation accordingly revenue generate outside united state subject unpredictable fluctuation value currency change relative u
3,dollar could material adverse effect result operation
3,foreign exchange regulation capital control might restrict prohibit conversion currency u
3,political economic condition country could also impact availability foreign table content exchange payment u local card issuer obligation arising local card member spending outside country payment card member billed currency local currency
3,substantial sudden devaluation local card member currency also affect ability make payment local issuer card connection spending outside local country
3,occurrence circumstance could impact result operation
3,inability accept maintain deposit due market demand regulatory constraint could materially adversely affect liquidity position ability fund business
3,bank subsidiary aenb accepts deposit us proceeds source funding direct retail deposit becoming larger proportion funding time
3,continue face strong competition regard deposit pricing product change may adversely affect ability attract retain deposit balance
3,extent offer higher interest rate attract maintain deposit funding cost adversely impacted
3,ability obtain deposit funding offer competitive interest rate deposit also dependent aenbs capital level
3,fdias brokered deposit provision related fdic rule certain circumstance prohibit bank accepting renewing brokered deposit apply restriction cap interest rate paid
3,additionally regulator adjust applicable capital requirement time authority place limitation deposit business
3,inability attract maintain deposit future could materially adversely affect ability fund business
3,value investment may adversely impacted economic political market condition
3,market risk includes loss value portfolio financial instrument due adverse change market variable could negatively impact financial condition
3,held approximately 3 billion investment security december 31 2021
3,event actual default rate investment security significantly change historical pattern due economic condition otherwise could material adverse impact value investment portfolio potentially resulting impairment charge
3,default economic disruption even country territory material investment exposure conduct business operation could adversely affect u
3,risk factor section highlight certain risk could affect u business broadly categorized strategic business competitive risk legal regulatory compliance risk credit liquidity market risk
3,carefully consider following risk information set forth annual report form including risk management section mda describes approach identifying monitoring managing risk assume conducting business provides certain quantitative qualitative disclosure market risk
3,additional risk uncertainty presently known u currently believe immaterial may also adversely affect business
3,strategic business competitive risk impact pandemic measure implemented contain spread virus expected continue material adverse impact business result operation
3,pandemic widespread rapidly evolving unpredictable impact global society economy financial market business practice
3,pandemic containment measure contributed among thing widespread change significant reduction household business activity consumer business spending well economic concern rise unemployment
3,adverse impact cobrand partner travel airline industry gbt jv service provider merchant customer acquisition channel processor aggregator network partner third party rely service integral operation
3,adverse impact creditworthiness customer counterparties ability pay amount owed u ability collect amount required increase reserve credit loss
3,adverse impact industry representing significant portion billed business including limited travel entertainment te spending
3,adverse impact capital credit market condition deposit base may limit access funding increase cost capital affect ability meet liquidity need
3,increased risk significantly higher card member reimbursement good service purchased merchant cease operation otherwise unable ultimately provide good service case business partner impairment reward point purchased partner
3,increased strain risk management policy generally including limited effectiveness accuracy model given lack data input comparable precedent
3,increased risk impairment restructuring charge including result impairment value investment asset
3,adverse impact daily business operation colleague ability perform necessary business function including result illness office closure limitation restriction movement
3,increased challenge growing retaining card member base launching new product business refreshing existing product line expectation current changing need customer
3,increased spending business continuity effort technology service center supply chain readiness effort returning office may turn require cut cost investment area
3,increased risk information cyber security incident fraud failure maintain uninterrupted operation information system failure effectiveness aml compliance program due among thing increase remote work
3,impact pandemic may continue even outbreak subsided containment measure lifted may exacerbate many risk described risk factor section
3,extent business result operation continue adversely affected depend numerous evolving factor future development able predict including continued spread severity virus new variant imposition containment measure ability control spread virus availability distribution use effective treatment vaccine extent duration effect economy unemployment consumer confidence consumer business spending availability effectiveness government stimulus measure quickly extent normal operating condition customer behavior resume respect travel dining event
3,difficult condition business economic environment including result pandemic expected continue material adverse effect business result operation
3,offer broad array product service consumer small business commercial client thus dependent upon level consumer business activity demand payment financing product
3,slow economic growth economic contraction shift broader consumer business trend significantly impact customer behavior including spending card ability willingness card member borrow pay amount owed u demand product service
3,factor consumer spending confidence unemployment rate business investment geopolitical instability public policy decision government spending international trade relationship interest rate tax energy cost volatility strength capital market inflation deflation affect economic environment ultimately profitability
3,factor may also cause earnings billing loan balance credit metric margin fluctuate diverge expectation analyst investor may differing assumption regarding impact business adversely affecting increasing volatility trading price common share
3,spending te merchant example sensitive business personal discretionary spending level circumstance impacting travel
3,experienced effect sensitivity 2020 result pandemic te spending decreasing 61 percent compared 2019 spending decreased 1 percent
3,likewise spending small business corporate client comprised approximately 40 percent worldwide billed business 2020 depends part economic environment favorable climate continued business investment new business formation well related volume business travel
3,pandemic card member billed business decreased 19 percent 2020 compared 2019
3,increase delinquency rate result increase bankruptcy unemployment rate change customer behavior otherwise could also material adverse effect result operation
3,increased reserve credit loss significantly 2020 due deterioration global macroeconomic outlook
3,consequence negative circumstance impacting u environment generally sudden severe experienced end first quarter second quarter 2020 due pandemic
3,business subject effect geopolitical event weather natural disaster catastrophic event condition
3,geopolitical event terrorist attack natural disaster severe weather condition health pandemic information cyber security incident including intrusion degradation system technology cyberattacks catastrophic event material adverse effect business
3,political social condition fiscal monetary policy trade war tariff prolonged recurring government shutdown regional domestic hostility prospect occurrence widespread conflict could also negatively affect consumer business spending including travel pattern business investment demand credit
3,noted pandemic expected continue material adverse impact business result operation
3,proximity world trade center site headquarters damaged result terrorist attack september 11 2001
3,recent hurricane natural disaster impacted spending credit performance area affected
3,disaster catastrophic event future impact event certain industry overall economy could negative effect business result operation infrastructure including technology system
3,climate change may exacerbate certain threat including frequency severity event
3,card member california new york florida texas georgia new jersey account significant portion u
3,consumer billed business card member loan result operation could impacted event condition disproportionately specifically affect one state
3,derive portion revenue spending business sensitive safety concern related travel tourism limitation travel mobility risk including travel restriction ban result pandemic change customer behavior may continue even outbreak subsided containment measure lifted decision delay forgo business personal travel
3,addition disruption air travel form travel result payment claim travel interruption insurance policy offer
3,exit united kingdom european union could materially adversely impact business result operation financial condition
3,business united kingdom elsewhere may negatively impacted exit united kingdom eu commonly referred brexit including deterioration economic environment united kingdom country operate
3,trade deal agreed united kingdom eu end 2020 financial trade legal implication brexit remain uncertain
3,december 31 2020 united kingdom constituted approximately 4 percent worldwide billed business emea europe middle east africa region whole constituted approximately 9 percent
3,operating result may materially suffer substantial increasingly intense competition worldwide payment industry
3,payment industry highly competitive compete card network issuer acquirer transaction e
3,cash check bank transfer model e
3,wire transfer ach well evolving growing alternative payment financing provider
3,able differentiate competitor develop compelling value proposition customer effectively grow area mobile online payment emerging technology may able compete effectively
3,believe visa mastercard larger country based billed business volume
3,result card issuer acquirer visa mastercard network may able benefit dominant position scale resource marketing pricing network
3,business may also negatively affected unable continue increasing merchant acceptance including merchant accept card visa mastercard network perception coverage card member experience welcome acceptance card
3,competitor developed may develop substantially greater financial resource may offer richer value proposition wider range program service offer may use effective advertising marketing strategy acquire retain customer capture greater share spending borrowing establish develop attractive cobrand card partner program maintain greater merchant acceptance
3,may able compete effectively threat respond adapt change consumer spending habit effectively competitor
3,cost card member reward card member service expense could continue increase improve value proposition card member including response increased competition
3,spending card could continue impacted increasing consumer usage credit debit card issued network well adoption alternative payment mechanism system product
3,fragmentation customer spending take advantage different merchant card incentive convenience technological solution may continue increase
3,revolving credit balance card could also impacted alternative financing provider lender
3,extent payment financing mechanism system product continue successfully expand discount revenue earned card member spending net interest income earned card member borrowing could negatively impacted
3,addition company control access consumer merchant payment method choice point sale digital wallet experience mobile application technology could choose accept suppress use degrade experience using product could restrict access customer transaction data
3,company could also require payment u participate digital wallet experience application negotiate incentive pricing concession impacting profitability transaction
3,competitive value data may also diminished traditional competitor use new data source technology derive similar insight
3,certain regulation psd2 europe open banking initiative various jurisdiction around world could also diminish value data demand product service disintermediating existing financial service provider
3,extent expand new business area new geographic region mainland china face competitor experience established relationship relevant customer regulator industry participant could adversely affect ability compete
3,law business practice favor local competitor require card transaction routed domestic network prohibit limit foreign ownership certain business could limit growth international region
3,may face additional compliance regulatory risk extent expand new business area may need dedicate expense time resource comply regulatory requirement competitor particularly regulated financial institution
3,many competitor subject different case le stringent legislative regulatory regime may lower cost structure agile business model system
3,restrictive law regulation apply competitor put u disadvantage including prohibiting u engaging certain transaction regulating business practice adversely affecting cost structure
3,face intense competition partner relationship could result loss renegotiation arrangement could material adverse impact business result operation
3,ordinary course business enter different type contractual arrangement business partner variety industry
3,example partnered delta marriott hilton british airway well many others globally offer cobranded card consumer small business membership reward program partnered business many industry including delta others airline industry offer benefit card member participant
3,see partner relationship business additional information business partnership including delta
3,competition relationship key business partner intense assurance able grow maintain partner relationship remain profitable
3,establishing retaining attractive cobrand card partnership particularly competitive among card issuer network partnership typically appeal loyal customer
3,cobrand portfolio aggregate accounted approximately 19 percent worldwide billed business year ended december 31 2020
3,card member loan related cobrand portfolio accounted approximately 37 percent worldwide card member loan december 31 2020
3,cobrand arrangement entered fixed period generally ranging five ten year terminate accordance term including end fixed period unless extended renewed option party upon early termination result event default otherwise
3,face risk could lose partner relationship even invested significant resource relationship
3,may also choose renew certain cobrand relationship
3,volume billed business could decline card member attrition could increase case significantly result termination one cobrand partnership relationship
3,addition cobrand arrangement provide upon expiration termination cobrand partner may purchase designate third party purchase loan generated respect program could result loss card account significant decline card member loan outstanding
3,regularly seek extend renew cobrand arrangement advance end contract term face risk existing relationship renegotiated le favorable term u may unable renegotiate term acceptable u competition relationship continues increase
3,make payment cobrand partner significant based primarily amount card member spending corresponding reward earned spending certain arrangement number account acquired retained
3,amount pay cobrand partner increased particularly united state may continue increase arrangement renegotiated due increasingly intense competition cobrand partner among card issuer network
3,see sheet arrangement contractual obligation mda additional information regarding commitment payment certain cobrand partner
3,loss exclusivity arrangement business partner loss partner relationship altogether whether end contract period end relationship costco united state 2016 result merger legal regulatory action otherwise withdrawal american airline 2014 airport club access program centurion platinum card member renegotiation existing partnership term significantly worse u could material adverse impact business result operation
3,see business subject comprehensive government regulation supervision could materially adversely affect result operation financial condition information uncertainty regarding cobrand agent relationship eu
3,addition publicity associated loss key business partner could harm reputation making difficult attract retain card member merchant could weaken negotiating position remaining prospective business partner
3,arrangement business partner represent significant portion business
3,exposed risk associated business partner including reputational issue business slowdown bankruptcy liquidation restructurings consolidation possible obligation make payment partner
3,success many way dependent success partner
3,customer acquisition cobranding arrangement participation reward program facilitating b2b supplier payment corporate client rely business partner across many aspect company arrangement business partner represent significant portion business
3,partner manage certain aspect customer relationship optblue partner
3,extent partner fail effectively promote support product experience slowdown business operational disruption reputational issue loss consumer confidence otherwise unable meet expectation stakeholder business may materially negatively impacted
3,face risk existing relationship renegotiated le favorable term u may unable renegotiate term acceptable u
3,addition may obligated make accelerate payment certain business partner cobrand partner upon occurrence certain triggering event shortfall certain performance revenue level
3,able effectively manage triggering event could unexpectedly make payment partner could negative effect financial condition result operation
3,see contractual obligation mda additional information financial commitment related agreement certain cobrand partner
3,similarly exposed risk bankruptcy liquidation insolvency financial distress restructurings consolidation similar event may occur industry representing significant portion billed business could negatively impact particular card product service billed business generally financial condition result operation
3,2020 loyalty point certain travel cobrand partner may use future promotion reward incentive program customer
3,extent partner cease operation loyalty point longer desired customer value point may diminished may result impairment charge
3,could also materially impacted obligated elected reimburse card member product service purchased merchant ceased operation stopped accepting card
3,example exposed credit risk airline industry extent protect card member good service remitted payment airline card member purchase ticket yet used flown
3,unable collect amount airline may bear loss amount credited card member
3,december 31 2020 best estimate maximum amount billed business volume good service yet delivered could charged back merchant 19 billion
3,amount assumes merchant worldwide cease operation thus longer available deliver good service accept chargebacks billed business result card member
3,maximum amount indicative actual loss exposure past experienced significant loss related exposure date however historical experience may representative current environment given economic financial disruption particularly travel caused pandemic resulting containment measure
3,see note 12 consolidated financial statement additional information regarding exposure
3,additional information relating general risk related airline industry see risk managementinstitutional credit riskexposure airline travel industry mda
3,face continued intense competitive pressure may materially impact price charge accepting card payment good service well risk losing merchant relationship could material adverse impact business result operation
3,face pressure competitor primarily rely source revenue discount revenue lower cost make pricing card acceptance attractive
3,merchant business partner merchant acquirer aggregator also able negotiate incentive pricing concession contractual benefit u condition accepting card cobrand partner signing merchant behalf
3,merchant become even larger largest tech company may increase amount incentive concession provide merchant
3,also face risk losing merchant relationship could materially adversely affect billed business volume ability retain current card member attract new card member therefore business result operation
3,average merchant discount rate impacted regulatory change affecting competitor pricing certain international country
3,also experienced erosion average merchant discount rate increase merchant acceptance
3,may successful significantly expanding merchant acceptance offsetting rate erosion volume new merchant
3,addition regulatory environment differentiated payment model technology player alternative payment space could pose challenge traditional payment model adversely impact average merchant discount rate
3,merchant continue invest payment solution mobile wallet using traditional new technology platform
3,merchant able drive broad consumer adoption usage could adversely impact average merchant discount rate billed business volume
3,continuing priority drive greater differentiated value merchant successful could negatively impact discount revenue financial result
3,may succeed maintaining merchant discount rate offsetting impact declining merchant discount rate reason discussed others could materially adversely affect revenue profitability therefore ability invest innovation service merchant card member
3,surcharging steering merchant could materially adversely affect business result operation
3,certain country australia certain member state eu merchant expressly permitted law surcharge certain card purchase
3,jurisdiction allowing surcharging seen merchant surcharging american express card certain merchant category case either surcharge greater applied visa mastercard card visa mastercard card surcharged practice known differential surcharging even though many card issued competing network equal greater cost acceptance merchant
3,addition law number state united state prohibit surcharging overturned litigation brought merchant group
3,also encounter merchant accept card tell customer prefer accept another type payment otherwise seek suppress use card
3,card member value ability use card want therefore take step meet card member expectation protect american express brand prohibiting form discrimination subject local legal requirement
3,work merchant acquirer aggregator processor manage certain aspect merchant relationship dependent promote support acceptance usage card third party may business interest strategy goal inconsistent
3,surcharging steering form discrimination become widespread american express card credit charge card generally could become le desirable consumer could result decrease transaction volume
3,impact could vary depending factor industry manner surcharge levied card member surcharged steered card product payment form point sale ease speed implementation merchant including result new emerging technology size recurrence underlying charge whether extent action applied form payment including whether varies depending type card e
3,credit debit product network acquirer issuer
3,discrimination american express card could material adverse effect business financial condition result operation particularly disproportionately impact credit card usage card member business
3,may successful effort promote card usage marketing promotion merchant acceptance card member reward service effectively control cost investment may materially impact profitability
3,revenue growth dependent increasing consumer business spending card growing loan balance increasing fee revenue
3,investing number growth initiative including attract new card member reduce card member attrition capture greater share customer total spending borrowing
3,assurance investment acquire card member provide differentiated feature service increase usage card continue effective particularly changing consumer business behavior result pandemic
3,addition develop new product offer attract customer looking incentive rather incentivize loyalty card member attrition cost could increase
3,increasing spending card also depends continued expansion merchant acceptance card
3,unable continue growing merchant acceptance perception coverage merchant decide longer accept american express card business could suffer
3,expanding service offering adding customer acquisition channel forming new partnership renewing current partnership could higher cost current arrangement could adversely impact average discount rate dilute brand
3,another way invest customer value membership reward program well card member benefit
3,significant change failure management reasonably estimate actual redemption membership reward point associated redemption cost could adversely affect profitability
3,rely third party certain redemption option may able continue offer redemption option future could diminish value program card member
3,two largest redemption partner amazon delta
3,addition many credit card issuer instituted reward cobrand program may introduce program service similar attractive
3,inability differentiate product service could materially adversely affect u
3,may able manage expand card member benefit including containing growth marketing promotion reward card member service expense future
3,expense increase beyond expectation need find way offset financial impact increasing payment volume increasing area revenue revenue
3,may succeed particularly current competitive regulatory environment
3,brand reputation key asset company business may materially affected perceived marketplace
3,brand attribute key asset believe continued success depends ability preserve grow realize benefit value brand
3,ability attract retain consumer small business card member corporate client highly dependent upon external perception level service trustworthiness business practice privacy data protection management workplace culture merchant acceptance financial condition response political social issue catastrophic event including response pandemic natural disaster subjective quality
3,negative perception publicity regarding matter even related seemingly isolated incident whether factually correctcould erode trust confidence damage reputation among existing potential card member corporate client merchant partner could make difficult u attract new customer maintain existing one
3,negative public opinion could result actual alleged conduct number activity circumstance including card practice regulatory compliance use protection customer information conduct colleague policy engagement including activity american express company political action committee action taken regulator others response thereto
3,discussion matter social medium channel also cause rapid widespread reputational harm brand
3,brand reputation may also harmed action taken third party outside control
3,example shortcoming controversy related vendor business partner merchant acquirer network partner may attributed card member merchant u thus damaging reputation brand value
3,acceptance american express card merchant certain industry also affect perception u
3,lack acceptance suppression card usage surcharging merchant also negatively impact perception brand product lower overall transaction volume increase attractiveness payment product system
3,adverse development respect industry may also association negatively impact reputation result greater regulatory legislative scrutiny litigation u
3,furthermore corporation headquarters operation located united state negative perception united state arising political position could harm perception company brand
3,although monitor development area potential risk reputation brand negative perception publicity could materially adversely affect business volume revenue profitability
3,major information cyber security incident increase fraudulent activity could lead reputational damage brand material legal regulatory financial exposure could reduce use acceptance card
3,third party process transmit store provide access account information connection charge credit card product normal course business collect analyze retain significant volume certain type personally identifiable information pertaining customer colleague
3,network system subject constant attempt identify exploit potential vulnerability operating environment intent disrupt business operation capture destroy manipulate expose various type information relating corporate trade secret customer information including card member travel loyalty program data colleague information sensitive business information including acquisition activity financial result intellectual property
3,number motivation cyber threat actor including criminal activity fraud identity theft ransom corporate espionage political agenda public embarrassment intent cause financial reputational harm intent disrupt information technology system expose exploit potential security privacy vulnerability corporate system website
3,global financial institution like u well customer colleague regulator vendor third party experienced significant increase information cyber security risk recent year likely continue target increasingly sophisticated cyberattacks including computer virus malicious destructive code ransomware social engineering attack including phishing impersonation identity takeover attempt corporate espionage hacking website defacement attack exploitation vulnerability attack similar disruption misconfiguration unauthorized use access computer system
3,financial service provider target distributed attack sophisticated third party
3,threat arise external party well insider knowingly unknowingly engage enable malicious cyber activity
3,develop maintain system process aimed detecting preventing information cyber security incident fraudulent activity require significant investment maintenance ongoing monitoring updating technology regulatory requirement change effort overcome security measure become sophisticated
3,despite effort possibility information cyber security incident malicious social engineering corporate espionage fraudulent malicious activity human error malfeasance eliminated entirely evolve new emerging technology deployed including increasing use personal mobile computing device outside network control environment
3,risk associated incident activity include theft fund monetary loss disruption operation unauthorized disclosure release gathering monitoring misuse modification loss destruction confidential proprietary trade secret information including account data information effect could compounded detected reported quickly
3,indeed information cyber security incident may detected well occurs severity potential impact may fully known substantial period time discovered
3,information cyber security incident fraudulent activity actual perceived failure maintain confidentiality integrity privacy security led increased regulatory scrutiny may lead regulatory investigation intervention mandatory card reissuance increased litigation including class action litigation remediation fine response cost negative assessment u subsidiary banking regulator rating agency reputational financial damage brand reduced usage product service could material adverse impact business
3,disclosure sensitive company information could also undermine competitive advantage divert management attention resource
3,successful cyberattacks data breach disruption incident related actual perceived failure maintain confidentiality integrity privacy security large financial institution large retailer travel hospitality company government agency market participant whether impacted could lead general loss customer confidence could negatively affect u including harming market perception effectiveness security measure harming reputation financial system general could result reduced use product service
3,event could also result legislation additional regulatory requirement
3,although maintain cyber insurance assurance liability loss may incur covered policy amount insurance adequate
3,uninterrupted operation information system critical success significant disruption could material adverse effect business result operation
3,information technology system including transaction authorization clearing settlement system data center may experience service disruption degradation technology malfunction sudden increase customer transaction volume natural disaster accident power outage internet outage telecommunication failure fraud cyberattacks terrorism computer virus vulnerability hardware software physical electronic similar event
3,service disruption degradation could prevent access online service account information compromise limit access company customer data impede transaction processing financial reporting lead regulatory investigation fine increased regulatory oversight litigation including class action litigation
3,service disruption degradation could adversely affect perception reliability product service materially adversely affect overall business reputation result operation
3,rely provider acquiring servicing customer technology platform service integral operation business
3,third party may act way could materially harm business
3,rely service provider cobrand partner merchant customer acquisition channel processor aggregator network partner third party service integral operation subject risk activity third party may adversely affect business
3,outsourcing specialization function digital service technology innovation within payment industry increase including respect mobile technology tokenization big data artificial intelligence cloud storage solution third party involved processing card transaction handling data
3,example rely third party timely transmission accurate information across global network card acquisition provision service customer
3,service provider third party cease provide data quality communication capacity expect service upon rely result natural disaster operational disruption error including result impact terrorism information cyber security incident reason failure could interrupt compromise quality service customer impact business
3,disruption event third party affecting one service provider partner could also impede ability provide u service data rely operate business
3,service provider third party could also cease providing data u use data way diminishes value closed loop
3,confidentiality integrity privacy availability security data communicated network platform held accessible third party including merchant accept card payment processor payment intermediary vendor business partner could become compromised could lead unauthorized use data fraudulent transaction card well cost associated responding incident including regulatory investigation fine increased regulatory oversight litigation
3,management oversight multiple vendor increase operational complexity governance challenge decrease control
3,failure exercise adequate oversight service provider including compliance service level agreement regulatory legal requirement could result regulatory action fine litigation sanction economic reputational harm u
3,addition may able effectively monitor mitigate operational risk relating provider service provider
3,also exposed risk service disruption service provider common provider could impede ability provide service u
3,notwithstanding attempt diversify reliance third party may able effectively mitigate operational risk relating provider use common service provider
3,able invest successfully compete leading edge technological development across business revenue profitability could materially adversely affected
3,industry subject rapid significant technological change
3,order compete industry need continue invest technology across area business including transaction processing data management analytics machine learning artificial intelligence customer interaction communication open banking alternative payment financing mechanism authentication technology digital identification tokenization settlement risk management compliance system
3,incorporating new technology product service including developing appropriate governance control consistent regulatory expectation requires substantial expenditure take considerable time ultimately may successful
3,expect new technology payment industry continue emerge new technology may superior render obsolete existing technology
3,process developing new product service enhancing existing product service adapting technological change evolving industry standard complex costly uncertain failure u anticipate customer changing need emerging technological trend accurately could significantly impede ability compete effectively
3,consumer merchant adoption key competitive factor competitor may develop product platform technology become widely adopted
3,addition may underestimate time expense must invest new product service generate significant revenue
3,use artificial intelligence machine learning subject risk related flaw algorithm datasets may insufficient contain biased information
3,deficiency could undermine decision prediction analysis technology produce subjecting u competitive harm legal liability brand reputational harm
3,ability develop acquire access competitive technology business process acceptable term may also limited intellectual property right third party including current potential competitor may assert
3,addition ability adopt new technology may inhibited emergence standard changing legislative regulatory environment inability develop appropriate governance control lack internal product engineering expertise resistance change card member merchant lack appropriate change management process complexity system
3,may successful realizing benefit associated acquisition strategic alliance joint venture investment activity business reputation could materially adversely affected
3,acquired number business including kabbage made number strategic investment continue evaluate potential transaction
3,assurance able successfully identify suitable candidate value potential investment acquisition opportunity accurately negotiate acceptable term opportunity complete proposed acquisition investment
3,process integrating acquired company business technology could create unforeseen operating difficulty expenditure result unanticipated liability including legal claim violation law commercial dispute information security vulnerability breach including integrating acquired company business technology quickly appropriately activity occurred prior acquisition exposure third party relationship acquired company business new law regulation harm business generally
3,may take u longer expected fully realize anticipated benefit transaction benefit may ultimately smaller anticipated may realized could materially adversely affect business operating result including result goodwill intangible asset
3,may also face risk type strategic transaction sale incomm operation relating prepaid reloadable gift card business
3,reloadable operation experienced disruption past impacting ability prepaid customer load use card
3,operation interrupted suspended terminated future could negatively impact customer experience result additional cost litigation regulatory action harm business reputation
3,joint venture including gbt jv joint venture china minority investment inherently involve lesser degree control business operation thereby potentially increasing financial legal operational compliance risk associated joint venture minority investment including result becoming subject different law regulation
3,addition may dependent joint venture partner controlling shareholder management may business interest strategy goal inconsistent
3,example trade secret proprietary information may provide joint venture may become available third party beyond control
3,ability enforce intellectual property contractual right prevent disclosure trade secret proprietary information may limited certain jurisdiction
3,business decision action omission joint venture partner controlling shareholder management may adversely affect value investment result litigation regulatory action u otherwise damage reputation brand
3,success dependent maintaining culture integrity respect resilience colleague pandemic upon executive officer key personnel misconduct loss key personnel could materially adversely affect business
3,rely upon key personnel business success also lead integrity promote culture respect
3,extent leader behave manner comport company value consequence brand reputation could severe could negatively affect financial condition result operation
3,colleague adapt rapidly changing condition pandemic unable continue addressing safety health productivity colleague business could suffer
3,market qualified individual highly competitive may able attract retain qualified personnel candidate replace succeed member senior management team key personnel voluntarily involuntarily leave company
3,change immigration work permit law regulation administration enforcement law regulation change legal regulatory environment including result brexit also impair ability attract retain qualified personnel employ personnel location choice
3,compensation practice subject review oversight federal reserve compensation practice aenb subject review oversight occ
3,regulatory review oversight could affect ability attract retain executive officer key personnel
3,loss key personnel could materially adversely affect business
3,legal regulatory compliance risk business subject comprehensive government regulation supervision could materially adversely affect result operation financial condition
3,subject comprehensive government regulation supervision jurisdiction around world significantly affect business requires continual enhancement compliance effort
3,supervision effort enforcement existing law regulation impact scope profitability existing business activity limit ability pursue certain business opportunity adopt new technology compromise competitive position affect relationship card member partner merchant vendor third party
3,new law regulation could similarly affect business increase cost business require u change certain business practice invest significant management attention resource could adversely affect result operation financial condition
3,legislator regulator around world aware others approach regulation payment industry
3,consequently development one country state region may influence regulatory approach another
3,extent different regulatory system impose overlapping inconsistent requirement conduct business face complexity additional cost compliance effort
3,fail satisfy regulatory requirement maintain financial holding company status financial condition result operation could adversely affected may restricted ability take certain capital action declaring dividend repurchasing outstanding share engage certain business activity acquisition could compromise competitive position
3,additionally banking regulator wide discretion examination enforcement applicable banking statute regulation may restrict ability engage certain business activity acquisition require u maintain capital
