Label,Risk Sentence
1,declining home price valuation demand large concentration could result increased servicing advance expense default delinquency credit loss
1,impact earthquake well climate change rising average global temperature sea level increasing frequency severity extreme weather event natural disaster including drought flood wildfire hurricane could negatively impact collateral valuation home commercial real estate customer ability willingness pay fee outstanding loan afford new product
1,could also cause insurability risk increased insurance cost customer
1,economic weakness sustained elevated inflation adverse business condition market disruption adverse economic market event rising interest capitalization rate declining asset price greater volatility area concentrated credit risk deterioration real estate value household income may cause u experience decrease cash flow higher credit loss portfolio cause u write value certain asset
1,could also experience continued negative impact commercial credit exposure increase credit loss within industry may permanently impacted change consumer preference resulting e
1,commercial real estate exposure industry disruption
1,also enter transaction sovereign nation u
1,unfavorable economic political condition arising conflict disruption capital market currency fluctuation change oil price social instability change government monetary policy could adversely impact operating budget credit rating government entity expose u credit liquidity risk
1,liquidity disruption financial market may result inability sell syndicate realize value position increasing concentration could increase rwa credit market risk associated position
1,home price declined housing demand slowed second half 2022 including certain market large concentration loan driven part higher mortgage rate including mortgage doubled 2021
1,negatively impacted demand case underlying collateral many product
1,additionally mortgage loan production volume generally influenced rate growth residential mortgage debt outstanding size residential mortgage market slowed due rising interest rate reduced affordability
1,housing market could result significant asset value several asset class notably security mb
1,housing market weaken value real estate could decline could result increased credit loss delinquent servicing expense negatively affect representation warranty exposure adversely affect financial condition result operation
1,derivative business may expose u unexpected risk potential loss
1,party large number derivative transaction may expose u unexpected market credit operational risk could cause u suffer unexpected loss
1,severe decline asset value unanticipated credit event including unforeseen circumstance may cause previously uncorrelated factor become correlated vice versa may create loss resulting risk appropriately taken account anticipated development structuring pricing derivative instrument
1,certain otc derivative contract trading agreement provide upon occurrence certain specified event change affiliate credit rating may required provide additional collateral take bank america 12 remedial action could experience increased difficulty obtaining funding hedging risk
1,case counterparties may right terminate otherwise diminish right contract agreement
1,also member various ccps potentially increase credit risk exposure ccps
1,event one member ccp default obligation may required pay portion loss incurred ccp result default
1,ccp may also discretion modify margin required post could mean unexpected increased funding cost exposure ccp
1,clearing member exposed risk client clear transaction may covered available collateral
1,additionally default significant market participant may result risk potential loss
1,geopolitical subject numerous political economic market reputational operational compliance legal regulatory risk jurisdiction operate
1,business throughout world including emerging market
1,economic geopolitical stress one country could negative impact regionally globally resulting among thing market volatility reduced market value economic output
1,liquidity credit risk could adversely impacted business revenue derived
1,jurisdiction subject risk loss financial social judicial instability economic sanction change government leadership including result electoral outcome otherwise change governmental policy policy central bank expropriation nationalization confiscation asset price control high inflation natural disaster emergence continuation widespread health emergency pandemic capital control currency risk country exiting eu otherwise currency fluctuation foreign exchange control movement caused devaluation unfavorable political diplomatic development oil price fluctuation change legislation
1,important trading partner particularly china may result sanction tariff increase restrictive action trade investment transfer information technology weigh trade volume raise cost producer adversely affect business revenue well customer counterparties including credit quality
1,slowing growth recessionary condition market volatility political civil unrest global supply chain disruption labor shortage wage pressure elevated inflation many country pose additional challenge including form volatility financial market
1,dollar remain area uncertainty potential volatility federal reserve central bank raise interest rate depreciation could increase financial risk client deal
1,invest trade security corporation government located
1,security may subject negative fluctuation result factor
1,trading market particularly emerging market generally smaller le liquid volatile u
1,risk one nation limit opportunity portfolio growth negatively affect operation nation including u
1,market economic disruption may affect consumer confidence level spending corporate investment job creation bankruptcy rate level incurrence default consumer corporate debt economic growth rate asset value among factor
1,elevated government debt level raise risk volatility significant valuation change political tension among eu member regarding fiscal policy default devaluation sovereign debt could expose u substantial loss
1,financial market may continue sensitive government plan lower tax increase spending
1,business also subject extensive regulation government security exchange regulator central bank regulatory body
1,many country law regulation applicable financial service security industry le predictable prone change uncertainty evolving may difficult determine requirement local law every market manage relationship multiple regulator various jurisdiction
1,significant resource spent understanding monitoring foreign law rule regulation
1,inability remain compliance local law manage relationship regulator could result increased expense change organizational structure adversely affect business reputation result operation market
1,law rule regulation subject u cost risk relating bribery corruption laundering embargo program economic sanction vary jurisdiction require implementation complex operational capability compliance program
1,violation could result increase operational compliance cost enforcement action civil criminal penalty u individual employee
1,increasing speed novel way fund circulate could make challenging track movement fund heighten financial crime risk
1,compliance evolving regulatory regime legal requirement depends ability improve process control surveillance detection reporting analytic capability
1,exit eu subject different law regulation expected diverge time subject oversight additional regulatory authority
1,political regulatory environment evolve change legal regulatory framework subsidiary provide product service u
1,eu may result additional compliance cost negative tax consequence adverse impact result operation
1,government debt ceiling budget deficit concern increased possibility u
1,government default debt downgrade credit rating prolonged government shutdown could weaken u
1,dollar cause market volatility negatively impact global economy banking system adversely affect financial condition including liquidity
1,additionally change fiscal monetary regulatory policy including result labor shortage wage pressure supply chain disruption higher inflation could increase compliance cost adversely affect business operation organizational structure result operation
1,monetary policy contributed significant depreciation many foreign currency past 13 bank america year
1,emerging market particularly vulnerable tighter u
1,monetary policy many responded tightening monetary policy intervening foreign exchange market
1,monetary tightening federal reserve risk creating additional currency volatility recessionary condition number
1,also subject geopolitical risk including economic sanction act threat international domestic terrorism including response u
1,government thereto increased risk cyberattacks campaign civil unrest military conflict including escalation tension china taiwan could adversely affect business market trade general economic condition abroad u
1,conflict magnified risk resulted regional instability adversely impacted commodity financial market well economic condition especially europe significant risk recession country
1,disruption energy supply good sanction contributed inflationary pressure europe region resulted greater monetary tightening policymakers could adversely impact profitability business credit risk
1,military escalation resulting involvement neighboring country north atlantic treaty organization member country new sanction could result additional economic disruption financial market volatility change asset valuation could disrupt operation adversely affect result operation
1,business operation failure breach operational security system infrastructure third party financial service industry could cause disruption adversely impact result operation financial condition cause legal reputational harm
1,operational risk exposure exists throughout organization result interaction reliance third party financial service industry infrastructure
1,operational security system infrastructure including computer system emerging technology data management internal process control well third party integral performance
1,financial accounting data processing transmission storage backup operating security system infrastructure third party may ineffective fail operate properly become disabled damaged result number factor including event wholly partially beyond third party control could adversely affect ability process transaction provide service
1,prolonged disruption critical business operation customer service possible due computer telecommunication network utility electronic physical infrastructure outage including abuse failure electronic trading algorithmic platform significant unplanned increase customer transaction newly identified vulnerability key hardware software failure aging infrastructure manual process retired redundant software hardware technology project implementation challenge supply chain disruption
1,operational disruption prolonged operational outage could also result event arising natural disaster including acute chronic weather event wildfire tornado hurricane flood happening frequency severity earthquake well local larger scale political social matter including civil unrest terrorist act military conflict
1,continue greater reliance remote access tool technology employee personal system third party employee personal system increased data utilization increasingly dependent upon information technology infrastructure operate business remotely due increased number employee work home evolving customer preference including increased reliance digital banking digital service provided business
1,effective management business continuity increasingly depends security reliability adequacy system
1,also rely employee representative third party operation may due illness unavailability human error misconduct including error judgment malice fraudulent illegal activity malfeasance failure breach system infrastructure cause disruption organization expose u operational loss regulatory risk reputational harm
1,third party inability properly introduce deploy manage change internal financial governance process existing product service technology new product innovation technology could also result additional operational regulatory risk
1,regardless measure taken implement training procedure backup system safeguard support operation bolster operational resilience ability conduct business may adversely affected significant disruption u third party interact upon rely including systemic cyber event result system outage unavailability part internet cloud service financial service industry infrastructure including electronic trading platform critical banking activity
1,ability implement backup system safeguard respect system financial service industry infrastructure limited system
1,backup system may process data quickly primary system data might backed
1,regularly update system rely support operation growth remain compliant applicable law rule regulation globally
1,updating entail significant cost creates risk associated implementing new system integrating existing one including business interruption
1,failure breach operational security system infrastructure resulting disruption critical business operation customer service failure identify effectively respond operational risk timely manner continue deliver service operational disruption could expose u number risk including market abuse regulatory market privacy liquidity risk adversely impact result operation financial condition cause legal reputational harm
1,cyberattack information security breach technology failure third party could adversely affect ability conduct business result misuse disclosure information result additional cost damage reputation increase regulatory legal risk cause financial loss
1,business highly dependent security control efficacy infrastructure computer data management system customer supplier counterparties third party financial service bank america 14 industry financial data aggregator interact rely access customer personal account information
1,rely effective access management secure collection processing transmission storage retrieval confidential proprietary personally identifiable information third party computer data management system network
1,cybersecurity risk exposure remains heightened among thing prominent size scale brand geographic footprint international presence role financial service industry broader economy
1,proliferation financial data aggregator emerging technology including use automation artificial intelligence ai robotics increase cybersecurity risk exposure
1,employee customer regulator third party regularly target increasing number cyber threat attack
1,cyber threat technique used cyberattacks pervasive sophisticated difficult prevent including computer virus malicious destructive code ransomware social engineering including phishing vishing smishing denial service information security breach tactic could result disruption business operation loss fund client unauthorized disclosure release gathering monitoring misuse loss destruction theft confidential proprietary information including intellectual property employee customer third party
1,cyberattacks may carried worldwide scale growing number cyber actor including organized crime group hacker terrorist organization extremist party hostile foreign government actor activist disgruntled employee third party including involved corporate espionage
1,cyber threat technique used cyberattacks change develop evolve rapidly including emerging technology advanced form ai quantum computing
1,despite substantial effort protect integrity resilience system implement control process policy employee training protective measure may able anticipate detect cyberattacks information security breach develop implement effective preventive defensive measure address mitigate attack breach
1,internal access management failure could result compromise unauthorized exposure confidential data
1,additionally failure employee exercise sound judgment vigilance targeted social engineering cyberattacks may increase vulnerability
1,risk exposure cyberattacks security breach continue increase due acceptance use digital banking product service including mobile banking product reliance remote access tool technology increased reliance interaction larger number access point network must secured
1,increased risk unauthorized access network result greater amount information available access
1,employee working remotely away office whether personal device also represent inherently greater risk employee working office
1,greater demand information technology infrastructure security tool process likely continue
1,also face indirect technology cybersecurity operational risk relating customer client third party business financial service industry upon rely facilitate enable business activity upon customer rely
1,indirect risk relate provider product service financial counterparties financial data aggregator financial intermediary clearing agent exchange clearing house regulator provider critical infrastructure internet access electrical power retailer process transaction
1,also additional risk resulting critical information security software vulnerability
1,exposure cyber threat due continuous transmission sensitive information storage information third party including provider product service regulator outsourcing business operation system customer account update conversion
1,event may disclosed u timely manner
1,failure cyberattack information security breach significantly degrades deletes compromise system data could adversely impact third party counterparties critical infrastructure financial service industry
1,due increasing consolidation interdependence complexity financial entity technology system technology failure cyberattack information security vulnerability failure breach significantly expose degrades deletes compromise system data one financial entity third party could adversely impact u increase risk operational failure disparate system need integrated often accelerated basis
1,cyberattacks security breach could persist extended period time detected take additional time determine scope extent amount type information compromised following impact measure recover restore state may difficult ass
1,continue expend significant additional money resource modify enhance protective measure investigate remediate information security software network vulnerability incident whether specific u third party industry business general develop capability respond recover
1,experienced cyberattacks security breach expect continue experienced material loss material consequence relating technology failure cyberattacks information security breach whether directed u third party
1,assurance control procedure place monitor mitigate risk cyber threat including remediation critical information security software vulnerability sufficient timely suffer material loss consequence future
1,successful penetration circumvention system security could result negative consequence including loss customer business opportunity withdrawal customer deposit misappropriation destruction intellectual property proprietary information confidential information confidential proprietary personally identifiable information certain party employee customer provider product service counterparties third party damage computer system
1,future technology failure cyberattack breach could adversely affect ability conduct business activity effect transaction service client manage exposure risk expand 15 bank america business result fraudulent unauthorized transaction cause prolonged computer network outage resulting material disruption customer third party network access critical business operation customer service u
1,cyberattack breach whether directed u third party may result significant lost revenue give rise loss claim brought third party litigation exposure regulatory sanction enforcement action government fine penalty intervention negative consequence
1,actual perceived success cyberattack system may damage reputation customer third party business result loss confidence security measure
1,additionally failure disclose communicate cyber incident appropriately relevant party could result regulatory privacy operational reputational risk
1,although maintain cyber insurance assurance liability loss may incur covered policy amount insurance adequate
1,cyberattacks information security breach could also result violation applicable privacy law reimbursement compensatory cost additional compliance cost internal control disclosure control rendered ineffective
1,occurrence event could adversely impact business result operation liquidity financial condition
1,failure satisfy obligation servicer residential mortgage securitizations loan owned entity related loss could adversely impact reputation servicing cost result operation
1,legacy company service mortgage loan behalf securitization vehicle investor
1,commit material breach obligation servicer master servicer may subject termination breach cured within specified period time following notice could cause u lose servicing income
1,may also liability failure u servicer master servicer act omission part involves willful misfeasance bad faith gross negligence reckless disregard duty
1,breach found occurred may harm reputation increase servicing cost loss due potential indemnification obligation result litigation regulatory action adversely impact result operation
1,additionally foreclosure may result cost litigation loss due irregularity underlying documentation validity foreclosure action challenged borrower overturned court error deficiency foreclosure process
1,may also incur cost loss relating delay alleged deficiency processing document necessary comply state law governing foreclosure
1,change structure relationship among g could adversely impact business
1,rely g guarantee purchase mortgage loan meet conforming loan requirement
1,1 billion loan g primarily freddie mac fhlmc
1,fhlmc fannie mae fnma currently conservatorship federal housing finance agency fhfa acting conservator
1,2019 treasury department published proposal recapitalize fhlmc fnma remove conservatorship reduce role marketplace
1,january 2021 treasury department amended agreement governs conservatorship fhlmc fnma delineated continued objective remove g conservatorship
1,however predict future prospect g timing recapitalization release conservatorship content legislative rulemaking proposal regarding future status g housing market
1,g take reduced role marketplace including limiting mortgage product offer could required seek alternative funding source retain additional loan balance sheet secure funding federal home loan bank system securitize loan private label securitization could increase cost fund related origination new mortgage loan increase credit risk impact capacity originate new mortgage loan
1,uncertainty regarding future mb guarantee continues exist foreseeable future
1,development could adversely affect security portfolio capital level liquidity result operation
1,risk management framework may effective mitigating risk reducing potential loss
1,risk management framework designed minimize risk loss u
1,seek effectively consistently identify measure monitor report control key type risk subject including strategic credit market liquidity compliance operational reputational risk
1,additionally risk may span across multiple key risk type including climate risk legal risk
1,employ broad diversified set control risk mitigation technique including modeling forecasting hedging strategy technique seek balance ability profit trading position exposure potential loss ability control mitigate risk result loss inherently limited ability identify measure risk including emerging unknown risk anticipate timing impact risk apply effective hedging strategy make correct assumption manage aggregate data correctly efficiently identify change market client behavior yet inherent historical data develop risk management model forecast ass control risk
1,ability manage risk dependent ability consistently execute element risk management program develop maintain culture managing risk well throughout corporation manage risk associated third party including provider product service enable effective risk management help confirm risk appropriately considered evaluated responded timely manner
1,uncertain economic geopolitical condition heightened legislative regulatory scrutiny change within financial service industry pace technological change accounting market development failure employee representative third party comply policy risk framework overall complexity operation among development past may future result heightened level risk
1,example experienced increased operational reputational compliance risk result prior need rapidly deploy implement multiple varying pandemic relief program including processing unemployment benefit california certain state resulted continue result loss
1,failure manage evolving risk properly anticipate manage control mitigate risk could result additional loss
1,bank america 16 regulatory compliance legal subject evolving government legislation regulation certain settlement order agreement government authority time time
1,subject evolving comprehensive regulation federal state law u
1,law various jurisdiction operate including increasing complex regulatory sanction regime
1,law regulation significantly affect potential restrict scope existing business limit ability pursue certain business opportunity including product service offer reduce certain fee rate make product service expensive client
1,also required file various financial regulatory report comply law rule regulation jurisdiction operate
1,continue adjust business operation legal entity structure disclosure policy process procedure control including regard capital liquidity management risk management data management comply law rule regulation well guidance interpretation regulatory authority including department treasury including internal revenue service irs federal reserve occ cfpb financial stability oversight council fdic department labor sec cftc u
1,could become subject future law rule regulation beyond currently proposed adopted contemplated u
1,abroad including policy rulemaking related emerging technology cybersecurity data climate risk management esg governance reporting including emission sustainability disclosure
1,cumulative effect current possible future legislation regulation litigation regulatory exposure business operation profitability remains uncertain necessitates make certain assumption respect scope requirement prospective proposed law rule regulation business planning
1,assumption prove incorrect could subject increased regulatory legal compliance risk cost well potential reputational harm
1,regulation initiative may inconsistent may conflict current proposed u
1,regulation could lead compliance risk increased cost
1,regulator prudential supervisory authority give broad power discretion direct action assumed active oversight inspection investigatory role across financial service industry
1,regulatory focus limited law rule regulation applicable financial service industry includes significant law rule regulation apply across industry jurisdiction including related laundering regulatory sanction
1,also subject law rule regulation u
1,abroad including gdpr ccpa modified cpra number additional jurisdiction enacting considering similar law regarding privacy disclosure collection use sharing safeguarding personally identifiable information including employee customer supplier counterparties third party violation could result litigation regulatory fine enforcement action operational loss
1,complexity risk compliance magnified collection employee health information response pandemic
1,additionally likely subject new evolving data privacy law u
1,abroad could result additional cost compliance litigation regulatory fine enforcement action
1,remains complexity uncertainty including potential suspension prohibition regarding data transfer concern compliance law rule regulation flow transfer personal data european economic area eea u
1,jurisdiction outside eea resulting judicial regulatory guidance
1,data privacy framework lead relaxation applicable legislation regulation regardless transfer mechanism challenge expected consumer advocacy group
1,jurisdiction including china russia india commenced consultation effort enacted new legislation regulation establish standard personal data transfer
1,personal data transfer suspended restricted required implement distinct process jurisdiction standard could result operational disruption business additional cost increased enforcement activity new contract negotiation third party modification data management
1,part enforcement authority regulator government authority authority among thing conduct investigation ass significant civil criminal monetary fine penalty restitution issue cease desist order initiate injunctive action apply regulatory sanction enter consent order
1,amount paid u financial institution settle proceeding investigation instance substantial may increase
1,case governmental authority required criminal plea extraordinary term part resolution could significant consequence including reputational harm loss customer restriction ability access capital market inability operate certain business offer certain product
1,response regulator government authority may expensive divert management attention business
1,outcome matter may last year may difficult predict estimate
1,additionally term settlement order agreement entered government entity regulatory authority imposed could impose significant operational compliance cost u respect enhancement procedure control loss respect fraudulent transaction perpetrated customer expansion risk control function within line business investment technology hiring significant number additional risk control compliance personnel
1,fail meet requirement regulatory settlement order agreement subject generally fail maintain risk control procedure process meet heightened standard established regulator government authority could required enter settlement order agreement pay additional fine penalty judgment accept material regulatory restriction business
1,improper action behavior practice u employee representative illegal unethical contrary core value could harm u shareholder customer damage integrity financial market subject regulatory scrutiny across jurisdiction
1,complexity regulatory enforcement regime 17 bank america u
1,coupled global scope operation regulatory environment worldwide also mean single event practice series related event practice may give rise significant number overlapping investigation regulatory proceeding either multiple federal state agency u
1,multiple regulator governmental entity different jurisdiction
1,action member financial service industry related business activity participate may result investigation regulator government authority
1,believe adopted appropriate risk management compliance program compliance risk continue exist particularly anticipate adapt new evolving law rule regulation
1,also rely upon third party may expose u compliance legal risk
1,future legislative regulatory action required change business operation third party upon rely resulting development action could result significant loss revenue impose additional compliance cost otherwise reduce profitability limit product service offer ability pursue certain business opportunity require u dispose certain business asset require u curtail certain business affect value asset hold require u increase price therefore reduce demand product otherwise adversely affect business
1,subject risk potential liability arising lawsuit regulatory government action
1,face significant legal risk business high volume claim u financial institution
1,amount damage penalty fine litigant regulator seek u financial institution continues significant
1,financial institution including u continue subject claim alleging conduct respect various product market including u
1,antitrust class action claiming joint several liability treble damage
1,disclosed note 12 commitment contingency consolidated financial statement also face contractual indemnification claim arising alleged breach representation warranty sale residential mortgage legacy company may result requirement repurchase mortgage loan make whole provide remedy counterparties
1,regulator government agency regularly pursue enforcement claim financial institution including corporation alleged violation law customer harm financial institution reform recovery enforcement act federal security law false claim act fair lending law regulation including equal credit opportunity act fair housing act antitrust law consumer protection law regulation related product service overdraft sale practice including prohibition unfair deceptive abusive act practice consumer financial protection act federal trade commission act
1,claim may carry significant penalty restitution certain case treble damage ultimate resolution regulatory inquiry investigation proceeding subject difficult predict
1,global law rule regulation related collection use sharing safeguarding personally identifiable information corporate data well implementation use management emerging technology including ai machine learning
1,additionally misconduct employee representative including unethical fraudulent improper illegal conduct unfair deceptive abusive discriminatory business practice violation policy procedure law rule regulation including conduct affect compliance book record requirement result litigation government investigation enforcement action cause significant reputational harm
1,also subject litigation regulatory government action regarding fraud perpetrated customer connection use product service increased scrutiny policy goal target disclosure could result litigation regulatory investigation action reputational harm
1,global environment extensive investigation regulation regulatory compliance burden litigation regulatory enforcement combined uncertainty related continually evolving regulatory environment affected likely continue affect operational compliance cost risk including limitation cessation ability feasibility continue providing certain product service
1,lawsuit regulatory action resulted likely continue result judgment order settlement penalty fine adverse u
1,entered order government authority regarding participation implementing government relief measure related pandemic federal state government assistance program including processing unemployment benefit california certain state continue involved related litigation may result judgment settlement
1,litigation investigation cost substantial legal liability significant regulatory government action u could material adverse effect business financial condition including liquidity result operation cause significant reputational harm
1,federal banking agency may require u increase regulatory capital total capacity tlac debt liquidity requirement
1,rule among thing establish minimum requirement qualify institution
1,subsidiary insured depository institution fail maintain status well capitalized applicable regulatory capital rule federal reserve require u agree bring insured depository institution back status
1,duration agreement federal reserve may impose restriction activity
1,fail enter comply agreement federal reserve may impose severe restriction activity including requiring u cease desist activity permitted bank holding company act 1956
1,capital liquidity requirement frequently introduced amended
1,possible regulator may increase regulatory capital requirement including tlac debt requirement change regulatory capital rwa calculated increase liquidity requirement
1,ability return capital shareholder depends part ability maintain regulatory capital level minimum requirement plus buffer
1,extent increase occur scb surcharge countercyclical capital buffer return capital shareholder including common stock dividend common stock repurchase could decrease
1,example surcharge expected increase 50 bps 3
1,federal reserve could bank america 18 also limit prohibit capital action paying increasing dividend repurchasing common stock result economic disruption event
1,part ccar federal reserve conduct stress testing part business using hypothetical economic scenario prepared federal reserve
1,scenario may affect ccar stress test result may impact level scb requiring u hold additional capital
1,example based ccar 2022 stress test result scb increased 90 bps 3
1,significant component regulatory capital ratio calculating rwa leverage exposure may increase
1,basel committee banking supervision also revised several key methodology measuring rwa yet implemented u
1,including standardized approach operational risk revised market risk requirement constraint use internal model well capital floor based revised standardized approach
1,capital framework incorporate basel committee revision
1,economic disruption event may also cause increase balance sheet rwa leverage exposure increasing required regulatory capital liquidity amount
1,change compliance regulatory capital liquidity requirement may impact operation requiring u liquidate asset increase borrowing issue additional equity security reduce amount common stock repurchase dividend cease alter certain operation business activity hold highly liquid asset may adversely affect result operation
1,change accounting standard assumption applying accounting policy could adversely affect u
1,accounting policy method fundamental record report financial condition result operation
1,policy require use estimate assumption may affect reported value asset liability result operation critical require management make difficult subjective complex judgment matter inherently uncertain
1,assumption estimate judgment erroneously applied could required correct restate financial statement
1,accounting interpret accounting standard including sec banking regulator independent registered public accounting firm may also amend even reverse previous interpretation position various standard applied
1,change may difficult predict could impact preparation reporting financial statement including application new revised standard retrospectively resulting revision financial statement
1,country could change tax law way would materially adversely affect u including change tax cut job act 2017 inflation reduction act 2022
1,new guideline issued organization economic cooperation development could adversely impact global profit multinational enterprise taxed
1,change tax law regulation interpretation current future tax law regulation could materially adversely affect effective tax rate tax liability result operation
1,foreign tax law complex judgment interpretation application tax law could differ relevant governmental authority
1,could result additional tax liability interest penalty reduction certain tax benefit requirement make adjustment amount recorded could material
1,net deferred tax asset dta consist primarily net operating loss expected realized certain subsidiary extended number year
1,adverse development respect tax law material factor prolonged worsening europe capital market change ability u
1,subsidiary conduct business eu could lead management reassess change current conclusion valuation allowance necessary respect u
1,reputation damage reputation could harm business including competitive position business prospect
1,ability attract retain customer client investor employee impacted reputation
1,harm reputation arise various source including actual perceived activity officer director employee contractor third party client counterparties representative fraud misconduct unethical behavior employee sale practice adequacy responsiveness fraud claim perpetrated customer effectiveness internal control litigation regulatory matter outcome compensation practice lending practice suitability reasonableness particular trading investment strategy including reliability research model prohibiting client engaging certain transaction
1,reputation may also harmed actual perceived failure deliver product standard service quality expected customer client community including overstatement mislabeling environmental benefit product service transaction failure recognize address customer complaint compliance failure inability implement manage emerging technology including quantum computing ai machine learning technology change failure maintain effective data management security breach cyber incident prolonged repeated system outage unintended disclosure personal proprietary confidential information breach fiduciary obligation handling emergence continuation health emergency pandemic
1,example entered order certain government agency regarding processing unemployment benefit california certain state continue involved related litigation may result judgment settlement
1,reputation may also negatively impacted esg practice disclosure customer third party
1,action financial service industry generally certain member individual industry also adversely affect reputation
1,also adverse publicity negative information posted social medium employee medium otherwise whether factually correct may adversely impact business prospect financial result
1,subject complex evolving law regulation regarding fair lending activity udaap electronic fund transfer requirement data protection privacy including gdpr ccpa modified cpra data movement cybersecurity matter well evolving expansive interpretation law 19 bank america regulation
1,principle concerning appropriate scope consumer commercial privacy vary considerably different jurisdiction regulatory public expectation regarding definition scope consumer commercial privacy may remain fluid
1,law may interpreted applied various jurisdiction manner inconsistent current future practice one another
1,personal confidential proprietary information customer possession possession third party financial data aggregator mishandled misused mismanaged timely adequately address information may face regulatory legal operational risk could adversely affect reputation financial condition result operation
1,could suffer reputational harm fail properly identify manage potential conflict interest
1,management potential conflict interest become increasingly complex expand business activity numerous transaction obligation interest among client
1,actual perceived failure adequately address conflict interest could affect willingness client use product service result litigation enforcement action could adversely affect business
1,actual perceived failure address issue operational risk give rise reputational risk could harm u business prospect
1,failure appropriately address issue could also give rise additional regulatory restriction legal risk reputational harm could among consequence increase size number litigation claim damage asserted subject u enforcement action fine penalty cause u incur related cost expense
1,impact pandemic adversely affected may future adversely affect u
1,pandemic directly indirectly negatively impacted global economy disrupted global supply chain adversely affected equity market valuation created significant volatility disruption financial capital market resulted challenging labor market condition adversely impacted financial result varying degree various respect
1,future direct indirect effect pandemic global health economic condition activity remain uncertain continue evolve region country state depend future development predicted including impact expiration federal public health emergency surge case spread dangerous variant availability usage acceptance effective medical treatment vaccine changing client preference behavior future public response government action including travel ban restriction limitation business
1,evolving impact pandemic could disrupt u
1,global economy including change financial capital market adversely affect business operation liquidity result operation financial condition including increased allowance credit loss noninterest expense dependent pandemic duration severity
1,reform replacement ibors certain rate index may adversely affect reputation business financial condition result operation
1,though significant progress made global financial market replace product contract referencing london interbank offered rate libor ibors ibor product aggregate notional amount ibor product remains material business
