Label,Risk Sentence
2,given overlap complex interaction among new prospective regulation may unintended cumulative effect full impact remain uncertain regulatory reform adopted market practice develop
2,addition need manage operation light certain regulatory requirement applicable threshold met past limited may future limit ability raise deposit gsib funding could adversely affect liquidity ability respond efficiently liquidity stress
2,goldman sachs 2021 form 33 goldman sachs group inc
2,subsidiary business may future adversely affected disruption lack liquidity credit market including reduced access credit higher cost obtaining credit
2,widening credit spread well significant decline availability credit past adversely affected ability borrow secured unsecured basis may future
2,fund unsecured basis issuing debt commercial paper raising deposit bank subsidiary issuing hybrid financial instrument obtaining loan line credit commercial banking entity
2,seek finance many asset secured basis
2,disruption credit market may make harder expensive obtain funding business
2,available funding limited forced fund operation higher cost condition may require u curtail business activity increase cost funding could reduce profitability particularly business involve investing lending market making
2,client engaging merger acquisition type strategic transaction often rely access secured unsecured credit market finance transaction
2,lack available credit increased cost credit adversely affect size volume timing client merger acquisition transaction particularly large transaction adversely affect financial advisory underwriting business
2,credit business may future negatively affected lack liquidity credit market
2,lack liquidity reduces price transparency increase price volatility decrease transaction volume size increase transaction risk decrease profitability business
2,reduction credit rating increase credit spread may adversely affect liquidity cost funding
2,reduction credit rating could adversely affect liquidity competitive position increase borrowing cost limit access capital market trigger obligation certain provision trading collateralized financing contract
2,provision counterparties could permitted terminate contract u require u post additional collateral
2,termination trading collateralized financing contract could cause u sustain loss impair liquidity requiring u find source financing make significant cash payment security movement
2,december 2021 counterparties could called additional collateral termination payment related net derivative liability bilateral agreement aggregate amount 345 million event downgrade credit rating 1
2,54 billion event downgrade credit rating
2,downgrade one rating agency depending agency relative rating u time downgrade may impact comparable impact downgrade rating agency
2,information credit rating see management discussion analysis financial condition result operation risk management liquidity risk management credit rating part ii item 7 form
2,cost obtaining unsecured funding directly related credit spread amount excess interest rate benchmark security need pay
2,increase credit spread significantly increase cost funding
2,change credit spread continuous subject time unpredictable highly volatile movement
2,credit spread also influenced market perception creditworthiness movement cost purchaser credit default swap referenced debt
2,market credit default swap proven extremely volatile time lacked high degree transparency liquidity
2,34 goldman sachs 2021 form goldman sachs group inc
2,holding company liquidity depends payment loan subsidiary many subject legal regulatory restriction providing fund asset group inc
2,holding company therefore depends dividend distribution loan payment subsidiary fund share repurchase dividend payment fund payment obligation including debt obligation
2,many subsidiary including bank subsidiary subject law restrict dividend payment authorize regulatory body block reduce flow fund subsidiary group inc
2,addition bank subsidiary subject restriction ability lend transact affiliate minimum regulatory capital requirement well restriction ability use fund deposited brokerage bank account fund business
2,additional restriction transaction increased capital liquidity requirement additional limitation use fund deposit bank brokerage account well lower earnings reduce amount fund available meet obligation group inc
2,including frbs source strength requirement even require group inc
2,restriction regulatory action kind could impede access fund group inc
2,need make payment obligation including debt obligation dividend payment
2,right participate distribution asset upon subsidiary liquidation reorganization subject prior claim subsidiary creditor
2,trend towards increased regulation supervision subsidiary government regulator country subsidiary located business
2,concern protecting client creditor financial institution controlled person entity located outside country entity located business caused may cause number government regulator take additional step ring fence require internal total capacity may also subject power described entity order protect client creditor entity event financial difficulty involving entity
2,result may continue additional limitation ability efficiently move capital liquidity among affiliated entity group inc
2,including time liquidity stress thereby increasing overall level capital liquidity required u consolidated basis
2,guaranteed payment obligation certain subsidiary including gsco
2,g bank usa subject certain exception
2,guarantee many obligation consolidated subsidiary basis negotiated counterparties
2,provide substantial fund asset subsidiary creditor counterparties time group inc
2,requirement u certain subsidiary develop submit recovery resolution plan regulator incorporation feedback received regulator may require u increase capital liquidity level issue additional debt group inc
2,particular subsidiary otherwise incur additional duplicative operational cost multiple entity may reduce ability provide group inc
2,guarantee obligation subsidiary raise debt group inc
2,resolution planning may also impair ability structure intercompany external activity manner may otherwise deem operationally efficient
2,furthermore arrangement facilitate resolution planning may cause u subject additional tax
2,limitation requirement would addition legal regulatory restriction described ability engage capital action make intercompany dividend payment
2,see business regulation part item 1 form information regulatory restriction
2,goldman sachs 2021 form 35 goldman sachs group inc
2,subsidiary credit business profitability liquidity may adversely affected deterioration credit quality default third party
2,exposed risk third party owe u money security asset perform obligation
2,party may default obligation u due bankruptcy lack liquidity operational failure reason
2,failure significant market participant even concern default institution could lead significant liquidity problem loss default institution turn could adversely affect u
2,also subject risk right third party may enforceable circumstance
2,addition deterioration credit quality third party whose security obligation hold including deterioration value collateral posted third party secure obligation u derivative contract loan agreement could result loss adversely affect ability rehypothecate otherwise use security obligation liquidity purpose
2,significant downgrade credit rating counterparties could also negative impact result
2,many case permitted require additional collateral counterparties experience financial difficulty dispute may arise amount collateral entitled receive value pledged asset
2,termination contract foreclosure collateral may subject u claim improper exercise right
2,default rate downgrade dispute counterparties valuation collateral typically increase significantly time market stress increased volatility illiquidity
2,part clearing prime brokerage activity finance client position could held responsible default misconduct client
2,although limit regularly review credit exposure specific client counterparties specific industry country region believe may present credit concern default risk may arise event circumstance difficult detect foresee
2,concentration risk increase potential significant loss underwriting investing financing activity
2,concentration risk increase potential significant loss underwriting investing financing activity
2,number size transaction affected may future affect result operation given period
2,moreover concentrated risk may suffer loss even economic market condition generally favorable competitor
2,disruption credit market make difficult hedge credit exposure effectively economically
2,addition extend large commitment part credit origination activity
2,rule adopted act similar rule adopted jurisdiction require issuer certain security person organizes initiate certain security transaction retain economic exposure asset affected cost structure used connection securitization activity
2,inability reduce credit risk selling syndicating securitizing position including period market stress could negatively affect result operation due decrease fair value position including due insolvency bankruptcy borrower well loss revenue associated selling security loan
2,ordinary course business may subject concentration credit risk particular counterparty borrower issuer including sovereign issuer geographic area group related country e
2,failure downgrade default entity could negatively impact business perhaps materially system set limit monitor level credit exposure individual entity industry country region may function anticipated
2,regulatory reform including act led increased centralization trading activity particular clearing house central agent exchange significantly increased concentration risk respect entity
2,activity expose u many different industry counterparties country routinely execute high volume transaction counterparties engaged financial service activity including broker dealer commercial bank clearing house exchange investment fund
2,resulted significant credit concentration respect counterparties
2,36 goldman sachs 2021 form goldman sachs group inc
2,subsidiary derivative transaction delayed documentation settlement may expose u credit risk unexpected risk potential loss
2,party large number derivative transaction including credit derivative
2,many derivative instrument individually negotiated make exiting transferring settling position difficult
2,many credit derivative require deliver counterparty underlying security loan obligation order receive payment
2,number case hold underlying security loan obligation may able obtain underlying security loan obligation
2,could cause u forfeit payment due u contract result settlement delay attendant credit operational risk well increased cost u
2,derivative transaction may also involve risk documentation properly executed executed agreement may enforceable counterparty obligation agreement may able netted obligation counterparty
2,addition counterparties may claim transaction appropriate authorized
2,isda protocol isda protocol subject frbs fdic rule qfcs similar rule jurisdiction may able exercise remedy counterparties new regime yet tested may suffer risk loss would expected suffer could immediately close transaction upon termination event
2,isda protocol rule regulation extend repurchase agreement instrument derivative contract
2,derivative contract transaction including secondary bank loan purchase sale entered third party always confirmed counterparties settled timely basis
2,transaction remains unconfirmed delay settlement subject heightened credit operational risk event default may find difficult enforce right
2,addition new complex derivative product created covering wider array underlying credit instrument dispute term underlying contract could arise could impair ability effectively manage risk exposure product subject u increased cost
2,provision act requiring central clearing credit derivative otc derivative market shift toward standardized derivative could reduce risk associated transaction certain circumstance could also limit ability develop derivative best suit need client hedge risk could adversely affect profitability increased credit exposure central clearing platform
2,operational failure operational system infrastructure third party well human error malfeasance misconduct could impair liquidity disrupt business result disclosure confidential information damage reputation cause loss
2,business highly dependent ability process monitor daily basis large number transaction many highly complex occur high volume frequency across numerous diverse market many currency
2,transaction well information technology service provide client often must adhere guideline well legal regulatory standard
2,many rule regulation worldwide govern obligation execute transaction report transaction information regulator exchange investor
2,compliance legal reporting requirement challenging may future subject regulatory fine penalty failing follow rule report timely accurate complete information accordance rule
2,requirement expand compliance rule regulation become challenging
2,goldman sachs 2021 form 37 goldman sachs group inc
2,subsidiary client base including consumer business geographical reach expand volume speed frequency complexity transaction especially electronic transaction well requirement report transaction basis client regulator exchange increase developing maintaining operational system infrastructure becomes challenging risk system human error connection transaction increase well potential consequence error due speed volume transaction involved potential difficulty associated discovering error quickly enough limit resulting consequence
2,similarly situated institution utilize credit underwriting model connection business including activity
2,allegation whether accurate ultimate underwriting decision treat consumer client fairly comply applicable law regulation result negative publicity reputational damage governmental regulatory scrutiny investigation enforcement action
2,financial accounting data processing operational system facility may fail operate properly become disabled result event wholly partially beyond control spike transaction volume adversely affecting ability process transaction provide service
2,must continuously update system support operation growth respond change regulation market invest heavily systemic control training pursue objective ensuring transaction violate applicable rule regulation due error processing transaction adversely affect market client counterparties u
2,enhancement update system well requisite training including connection integration new business entail significant cost create risk associated implementing new system integrating existing one
2,use computing device phone critical work done employee operation system business client service provider vendor
2,importance continued increase particular light arrangement implemented response pandemic
2,computer computer network subject various risk including among others cyber attack inherent technological defect system failure human error
2,example fundamental security flaw computer chip found many type computing device phone reported past may discovered future
2,cloud technology also critical operation system platform reliance cloud technology growing
2,service disruption resulted may result future delay accessing loss data important business may hinder client access platform
2,2021 number widely publicized case outage connection access cloud computing provider
2,addressing similar issue could costly affect performance business system
2,operational risk may incurred applying fix may still residual security risk
2,additionally although prevalence scope application distributed ledger technology similar technology growing technology also nascent may vulnerable cyber attack inherent weakness
2,exposed risk may become exposed additional risk related distributed ledger technology including facilitation client activity involving financial product use distributed ledger technology blockchain cryptocurrencies investment company seek develop platform based distributed ledger technology use distributed ledger technology vendor client counterparties clearing house financial intermediary receipt cryptocurrencies digital asset collateral
2,38 goldman sachs 2021 form goldman sachs group inc
2,subsidiary notwithstanding proliferation technology risk control system business ultimately rely people greatest resource time time past may future make mistake engage violation applicable policy law rule procedure always caught immediately technological process control procedure intended prevent detect error violation
2,past may future include calculation error mistake addressing email error software model development implementation simple error judgment well intentional effort ignore circumvent applicable policy law rule procedure
2,human error malfeasance misconduct including intentional misuse client information connection insider trading purpose even promptly discovered remediated past may future result reputational damage loss liability u
2,addition face risk operational failure significant operational delay termination capacity constraint clearing agent exchange clearing house financial intermediary use facilitate security derivative transaction interconnectivity client grows increasingly face risk operational failure significant operational delay respect client system
2,significant consolidation among clearing agent exchange clearing house increasing number derivative transaction cleared exchange increased exposure operational failure significant operational delay termination capacity constraint particular financial intermediary use could affect ability find adequate alternative event failure delay termination constraint
2,industry consolidation whether among market participant financial intermediary increase risk operational failure significant operational delay disparate complex system need integrated often accelerated basis
2,interconnectivity multiple financial institution central agent exchange clearing house increased centrality entity increase risk operational failure one institution entity may cause operational failure could materially impact ability conduct business
2,interconnectivity financial institution company among thing application programming interface apis present similar risk
2,failure termination constraint could adversely affect ability effect transaction service client manage exposure risk expand business result financial loss liability client impairment liquidity disruption business regulatory intervention reputational damage
2,despite resiliency plan facility ability conduct business may adversely impacted disruption infrastructure support business community located
2,may include disruption involving electrical satellite undersea cable communication internet transportation facility used u employee third party conduct business including cloud service provider
2,disruption may occur result event affect building system third party result event broader impact globally regionally city building system located including limited natural disaster war civil unrest terrorism economic political development pandemic weather event
2,addition although seek diversify vendor increase resiliency also exposed risk disruption information technology event common service provider vendor could impede ability provide product service u including connection new business initiative
2,may able effectively monitor mitigate operational risk relating vendor use common service provider
2,goldman sachs 2021 form 39 goldman sachs group inc
2,subsidiary aside arrangement pandemic nearly employee primary location including new york metropolitan area london bengaluru hong kong tokyo salt lake city work close proximity one another one building
2,notwithstanding effort maintain business continuity given headquarters largest concentration employee new york metropolitan area two principal office building new york area located waterfront hudson river depending intensity longevity event catastrophic event impacting new york metropolitan area office including terrorist attack extreme weather event hostile catastrophic event could negatively affect business
2,disruption occurs one location employee location unable occupy office communicate travel location successfully work remotely ability service interact client may suffer may able successfully implement contingency plan depend communication arrangement travel
2,failure protect computer system network information client information cyber attack similar threat could impair ability conduct business result disclosure theft destruction confidential information damage reputation cause loss
2,operation rely secure processing storage transmission confidential information computer system network vendor
2,number highly publicized case involving financial service company company software information technology service provider governmental agency organization reporting unauthorized access disclosure client customer confidential information recent year well cyber attack involving dissemination theft destruction corporate information asset result failure follow procedure employee contractor result action third party including action foreign government
2,also several highly publicized case hacker requested ransom payment exchange disclosing customer information restoring access information system
2,regularly target attempted cyber attack including attack must continuously monitor develop system protect integrity functionality technology infrastructure access security data
2,faced increasing number attempted cyber attack expand product service well usage mobile cloud technology provide service greater number individual consumer
2,increasing migration communication device provide device present additional risk cyber attack arrangement implemented response pandemic
2,addition due interconnectivity vendor respective service provider central agent exchange clearing house financial institution could adversely impacted subject successful cyber attack information security event
2,impact could include loss access information service third party subject cyber attack information security event could turn interrupt certain business
2,despite effort ensure integrity system information may able anticipate detect implement effective preventive measure cyber threat especially technique used increasingly sophisticated change frequently often recognized launched
2,cyber attack originate variety source including third party affiliated sponsored foreign government involved organized crime terrorist organization
2,third party may also attempt place individual office induce employee client user system disclose sensitive information provide access data client type risk may difficult detect prevent
2,although take protective measure proactively endeavor modify circumstance warrant computer system software network may vulnerable unauthorized access misuse computer virus malicious code cyber attack vendor event could security impact
2,risk relating cyber attack vendor increasing given greater frequency severity recent year supply chain attack affecting software information technology service provider
2,due complexity interconnectedness system process enhancing protective measure create risk system disruption security issue
2,addition protective measure employ compartmentalize data may reduce visibility adversely affect ability respond cyber threat issue system
2,40 goldman sachs 2021 form goldman sachs group inc
2,subsidiary one event occur potentially could jeopardize client counterparties confidential information processed stored transmitted computer system network otherwise cause interruption malfunction operation client counterparties third party could impact ability transact u otherwise result legal regulatory action significant loss reputational damage
2,addition event could persist extended period time detected following detection could take considerable time u obtain full reliable information extent amount type information compromised
2,course investigation may know full impact event remediate action decision mistake taken made may increase negative effect event business result operation reputation
2,expended expect continue expend significant resource ongoing basis modify protective measure investigate remediate vulnerability exposure measure may ineffective may subject legal regulatory action well financial loss either insured fully covered insurance maintained u
2,client confidential information may also risk compromise client personal electronic device result data security breach unrelated company
2,loss due unauthorized account activity could harm reputation may adverse effect business financial condition result operation
2,increased use mobile cloud technology heighten operational risk arrangement
2,certain aspect security technology unpredictable beyond control failure mobile technology cloud service provider adequately safeguard system prevent cyber attack could disrupt operation result misappropriation corruption loss confidential information
2,addition risk encryption protective measure despite sophistication may defeated particularly extent new computing technology vastly increase speed computing power available
2,routinely transmit receive personal confidential proprietary information email electronic mean
2,discussed worked client vendor service provider counterparties third party develop secure transmission capability protect cyber attack may unable put place secure capability client vendor service provider counterparties third party may able ensure third party appropriate control place protect confidentiality information
2,interception misuse mishandling personal confidential proprietary information sent received client vendor service provider counterparty third party could result legal liability regulatory action reputational harm
2,may incur loss result ineffective risk management process strategy
2,seek monitor control risk exposure risk control framework encompassing variety separate complementary financial credit operational compliance legal reporting system internal control management review process mechanism
2,risk management process seek balance ability profit investing lending position underwriting activity exposure potential loss
2,employ broad diversified set risk monitoring risk mitigation technique technique judgment accompany application anticipate every economic financial outcome specific timing outcome
2,thus course activity incurred may future incur loss
2,market condition recent year involved unprecedented dislocation highlight limitation inherent using historical data manage risk
2,model use ass control risk exposure reflect assumption degree correlation lack thereof among price various asset class market indicator
2,time market stress unforeseen circumstance previously uncorrelated indicator may become correlated conversely previously correlated indicator may move different direction
2,type market movement time limited effectiveness hedging strategy caused u incur significant loss may future
2,change correlation may future exacerbated market participant using risk trading model assumption algorithm similar
2,case may difficult reduce risk position due activity market participant widespread market dislocation including circumstance asset value declining significantly market exists certain asset
2,goldman sachs 2021 form 41 goldman sachs group inc
2,subsidiary addition use model connection risk management numerous critical activity present risk model may ineffective either poor design ineffective testing improper flawed input well unpermitted access model resulting unapproved malicious change model input
2,extent position origination activity make investment directly investing activity including private equity established liquid trading market otherwise subject restriction sale hedging may able reduce position therefore reduce risk associated position
2,addition extent permitted applicable law regulation invest capital private equity credit real estate hedge fund manage limitation ability withdraw investment fund whether legal reputational reason may make difficult u control risk exposure relating investment
2,prudent risk management well regulatory restriction may cause u limit exposure counterparties geographic area market may limit business opportunity increase cost funding hedging activity
2,expanded intend continue expand product geographic scope offering credit product consumer presented different credit risk must expand adapt credit risk monitoring mitigation activity account business activity
2,failure adequately ass control risk exposure could result loss u
2,information risk management policy procedure see management discussion analysis financial condition result operation risk management part ii item 7 form
2,may incur loss result unforeseen catastrophic event including pandemic terrorist attack extreme weather event natural disaster
2,occurrence unforeseen catastrophic event including pandemic widespread health emergency concern possibility emergency terrorist attack extreme weather event solar event natural disaster could create economic financial disruption could lead operational difficulty including travel limitation limitation occupancy office could impair ability manage business
2,climate change could disrupt business adversely affect client activity level creditworthiness client counterparties effort address concern relating climate change could result damage reputation
2,climate change may cause extreme weather event disrupt operation one primary location may negatively affect ability service interact client adversely affect value investment including real estate investment reduce availability increase cost insurance
2,climate change transition le economy may also negative impact operation financial condition client counterparties may decrease revenue client counterparties increase credit risk associated loan credit exposure client counterparties
2,addition climate change may impact broader economy
2,also exposed risk resulting change public policy law regulation market public perception preference connection transition le economy
2,change could adversely affect business result operation reputation
2,example reputation client relationship may damaged result involvement client involvement certain industry project associated causing exacerbating climate change well decision make continue conduct change activity response consideration relating climate change
2,unable achieve objective relating climate change response climate change perceived ineffective insufficient business reputation effort recruit retain employee may suffer
2,42 goldman sachs 2021 form goldman sachs group inc
2,subsidiary new regulation guidance relating climate change well perspective regulator shareholder employee stakeholder regarding climate change may affect whether term condition engage certain activity offer certain product
2,banking regulator supervisory authority shareholder stakeholder increasingly viewed financial institution playing important role helping address risk related climate change directly respect client may result financial institution coming increased requirement expectation regarding disclosure management climate risk related lending investment advisory activity
2,also may become subject new heightened regulatory requirement relating climate change requirement relating operational resiliency stress testing various climate stress scenario
2,new heightened requirement could result increased regulatory compliance cost higher capital requirement
2,risk associated perspective regulator shareholder employee stakeholder regarding climate change continuing evolve rapidly make difficult ass ultimate impact u climate risk uncertainty expect climate risk increase time
2,legal regulatory business client subject extensive pervasive regulation around world
2,participant financial service industry systemically important financial institution subject extensive regulation jurisdiction around world
2,face risk significant intervention law enforcement regulatory taxing authority well private litigation jurisdiction conduct business
2,many case activity may continue subject overlapping divergent regulation different jurisdiction
2,among thing result law enforcement authority regulator private party challenging compliance existing law regulation employee could fined criminally charged sanctioned prohibited engaging business activity subjected limitation condition business activity including higher capital requirement subjected new substantially higher tax governmental charge connection conduct business respect employee
2,limitation condition may limit business activity negatively impact profitability
2,addition impact scope profitability business activity compliance existing law regulation involved continue involve significant amount time including senior leader large number dedicated compliance reporting operational personnel may negatively impact profitability
2,revenue profitability competitor continue impacted requirement relating capital additional capacity leverage minimum liquidity funding level requirement related resolution recovery planning derivative clearing margin rule level regulatory oversight well limitation permitted certain business activity may carried financial institution
2,law regulation apply business often complex many case must make interpretive decision regarding application law regulation business activity
2,change interpretation whether response regulatory guidance industry convention reassessment otherwise could adversely affect business result operation ability satisfy applicable regulatory requirement capital liquidity requirement
2,new law regulation change interpretation enforcement existing law regulation applicable business client including capital liquidity leverage debt total capacity margin requirement restriction leveraged lending business practice reporting requirement requirement relating recovery resolution planning tax burden compensation restriction imposed limited subset financial institution whether based size method funding activity geography criterion compliance new law regulation change enforcement existing law regulation could adversely affect ability compete effectively institution affected way
2,addition regulation imposed financial institution market participant generally tax stock transfer financial transaction could adversely impact level market activity broadly thus impact business
2,change law regulation tax law could also disproportionate impact u based way law regulation applied financial service financial firm due corporate structure
2,goldman sachs 2021 form 43 goldman sachs group inc
2,subsidiary development could impact profitability affected jurisdiction even make uneconomic u continue conduct certain business jurisdiction could cause u incur significant cost associated changing business practice restructuring business moving certain business employee location complying applicable capital requirement including reducing dividend share repurchase liquidating asset raising capital manner adversely increase funding cost otherwise adversely affect shareholder creditor
2,regulatory development particular act basel iii significantly altered regulatory framework within operate adversely affected may future adversely affect profitability
2,among aspect act affected may future affect business increased capital liquidity reporting requirement limitation activity may engage increased regulation restriction otc derivative market transaction limitation incentive compensation limitation affiliate transaction requirement reorganize limit activity connection recovery resolution planning increased deposit insurance assessment increased standard care investment adviser dealing client
2,implementation higher capital requirement stringent requirement relating liquidity debt total capacity prohibition proprietary trading sponsorship investment covered fund volcker rule may continue adversely affect profitability competitive position particularly requirement apply equally competitor implemented uniformly across jurisdiction
2,may also become subject higher stringent capital regulatory requirement result implementation basel committee standard including new credit operational risk capital standard published december 2017 new market risk capital standard published january 2019
2,described business regulation banking supervision regulation part item 1 form scb replaced capital conservation buffer standardized capital rule resulted higher standardized capital ratio requirement
2,failure comply requirement could limit ability among thing repurchase share pay dividend make certain discretionary compensation payment
2,addition 2020 required resubmit capital plan generally may make capital distribution share repurchase dividend without prior approval frb
2,dividend repurchase also subject oversight frb result limitation
2,limitation ability make capital distribution could among thing prevent u returning capital shareholder impact return equity
2,surcharge updated annually based financial data prior year
2,expansion business growth balance sheet increased reliance wholesale funding resulted increase future may result increase surcharge corresponding increase capital requirement
2,also subject law regulation gdpr california consumer privacy act relating privacy information client employee others failure comply law regulation could expose u liability reputational damage
2,new law regulation implemented time resource needed u comply law regulation well potential liability reporting obligation case data breach may significantly increase
2,addition business increasingly subject law regulation relating surveillance encryption data jurisdiction operate
2,compliance law regulation may require u change policy procedure technology information security could among thing make u vulnerable cyber attack misappropriation corruption loss information technology
2,44 goldman sachs 2021 form goldman sachs group inc
2,subsidiary entered lending credit card business expect expand product geographic scope offering
2,entering business subject u numerous additional regulation jurisdiction business operate
2,regulation extensive involve type regulation supervision well regulatory compliance risk historically applied u
2,level regulatory scrutiny scope regulation affecting financial interaction consumer often much greater associated business institution individual
2,complying regulation costly present new increased risk
2,increasingly regulator court sought hold financial institution liable misconduct client determined financial institution detected client engaged wrongdoing even though financial institution direct knowledge activity engaged client
2,regulator court also increasingly found liability control person activity entity financial institution fund controlled financial institution investment actively manage
2,addition regulator court continue seek establish fiduciary obligation counterparties duty assumed exist
2,extent effort successful cost liability associated engaging brokerage clearing prime brokerage investing similar activity could increase significantly
2,extent fiduciary obligation connection acting financial adviser investment adviser role individual institutional sovereign investment fund client breach even alleged breach obligation could materially negative legal regulatory reputational consequence
2,information extensive regulation business subject see business regulation part item 1 form
2,failure appropriately identify address potential conflict interest could adversely affect business
2,due broad scope business client base regularly address potential conflict interest including situation service particular client investment interest conflict perceived conflict interest client another client well situation one business access material information may shared business situation may creditor entity also advisory relationship
2,addition status bhc subject u heightened regulation increased regulatory scrutiny frb respect transaction g bank usa subsidiary entity could viewed affiliate volcker rule transaction u covered fund
2,extensive procedure control designed identify address conflict interest including designed prevent improper sharing information among business
2,however appropriately identifying dealing conflict interest complex difficult reputation one important asset could damaged willingness client enter transaction u may adversely affected fail appear fail identify disclose deal appropriately conflict interest
2,addition potential perceived conflict could give rise litigation regulatory enforcement action
2,additionally one goldman sachs initiative aim increase collaboration among business may increase potential actual perceived conflict interest improper information sharing
2,may adversely affected increased governmental regulatory scrutiny negative publicity
2,governmental scrutiny regulator legislative body law enforcement agency respect matter relating compensation business practice past action matter remains high level
2,political public sentiment regarding financial institution past may future result significant amount adverse press coverage well adverse statement charge regulator government official
2,press coverage public statement assert form wrongdoing including case press coverage public statement directly involve u often result type investigation regulator legislator law enforcement official lawsuit
2,goldman sachs 2021 form 45 goldman sachs group inc
2,subsidiary responding investigation lawsuit regardless ultimate outcome proceeding expensive divert time effort senior management business
2,penalty fine sought regulatory authority increased substantially certain regulator likely recent year commence enforcement action support legislation targeted financial service industry
2,governmental authority may also likely pursue criminal action including seeking admission wrongdoing guilty plea connection resolution inquiry investigation extent company viewed previously engaged criminal regulatory misconduct
2,adverse publicity governmental scrutiny legal enforcement proceeding also negative impact reputation morale performance employee could adversely affect business result operation
2,financial service industry generally business particular subject negative publicity
2,reputation business may adversely affected negative publicity information regarding business personnel whether accurate true may posted social medium internet forum published news organization
2,posting type forum may also adversely impact risk position client party owe u money security asset increase chance perform obligation u reduce revenue receive use service
2,speed pervasiveness information disseminated channel particular social medium may magnify risk relating negative publicity
2,substantial civil criminal liability significant regulatory action u could material adverse financial effect cause u significant reputational harm turn could seriously harm business prospect
2,face significant legal risk business volume claim amount damage penalty claimed litigation regulatory proceeding financial institution remain high
2,see note 18 27 consolidated financial statement part ii item 8 form information certain legal regulatory proceeding investigation
2,seen legal claim consumer client increase market downturn claim increase following period reduced headcount
2,additionally governmental entity plaintiff party certain legal proceeding may face future civil criminal action claim governmental entity well civil litigation often commenced regulatory settlement
2,significant settlement several large financial institution including case u governmental entity publicly announced
2,trend large settlement governmental entity may adversely affect outcome financial institution similar action especially governmental official announced large settlement used basis template settlement
2,uncertain regulatory enforcement environment make difficult estimate probable loss lead substantial disparity legal reserve subsequent actual settlement penalty
2,civil case brought financial institution including u alleging group boycott practice
2,antitrust law generally provide joint several liability treble damage
2,claim resulted significant settlement past may future
2,subject law regulation worldwide including fcpa u
2,bribery act relating corrupt illegal payment hiring practice regard government official others
2,violation similar law regulation past resulted could future result significant monetary penalty
