Label,Risk Sentence
0,business may negatively affected failure update maintain technology infrastructure
0,order maintain grow business must make strategic decision current future business plan effectively execute upon plan
0,strategic initiative currently developing executing include cost initiative enhancement efficiency operational process improvement existing new service offering targeting sale growth certain segment market investor service asset management enhancement existing development new information technology system
0,implementing strategic program creating cost efficiency involves certain strategic technological operational risk
0,many feature present initiative include investment system integration new technology also development new evolution existing method tool accelerate pace innovation introduction new service enhancement resiliency system operation
0,initiative also may result increased unanticipated cost earnings volatility may take longer anticipated implement may result increase operating loss inadvertent data disclosure operating error
0,may sufficient state street corporation 25 resource complete system development project might enhance product capability resiliency operation cost initiative consequently management make judgment priority give competing initiative
0,implementing program material dependency third party contractual limit responsibility u
0,transition new operating process technology infrastructure may also cause disruption relationship client employee loss institutional understanding may present unanticipated technical operational hurdle
0,addition relocation expansion servicing activity operation different geographic region vendor may entail client regulatory third party data use storage security challenge well regulatory compliance business continuity consideration
0,result may achieve anticipated cost saving benefit may experience unanticipated challenge client regulator party reputational harm
0,addition system development initiative may access significant resource management attention consequently may delayed unsuccessful
0,many system require enhancement meet requirement evolving regulation enhance security resiliency decommission obsolete technology permit u optimize use capital reduce risk operating error
0,addition implementation state street alpha state street digital requires substantial system development expense
0,acquisition strategic alliance joint venture divestiture pose risk business
0,acquire complementary business technology enter strategic alliance joint venture divest portion business
0,undertake transaction varying size among reason gain advantage scale expand geographic footprint access new client distribution channel technology service expand enhance product offering develop closer collaborative relationship business partner efficiently deploy capital leverage cost saving business financial opportunity
0,may achieve expected benefit transaction could result increased cost lowered revenue ineffective deployment capital regulatory concern exit cost diminished competitive position reputation
0,transaction nature also involve number risk financial accounting tax regulatory strategic managerial operational cultural employment challenge could adversely affect consolidated result operation financial condition
0,example business acquire strategic alliance joint venture may relative price paid resource committed u may achieve anticipated revenue growth cost saving may otherwise adversely affected charge
0,intellectual property acquired business may important component value agree pay
0,however acquisition subject risk acquired business may intellectual property believe acquiring intellectual property dependent license third party acquired business infringes intellectual property right others technology acceptance marketplace anticipated technology requires significant investment remain competitive
0,similarly acquisition present risk ability retain acquired talent may essential achieve objective acquisition
0,integration acquired business information technology infrastructure past may future also expose u additional security resiliency risk
0,past acquisition resulted recognition goodwill significant intangible asset consolidated statement condition
0,example recorded goodwill intangible asset approximately 2
0,46 billion associated acquisition crd 2018
0,asset eligible inclusion regulatory capital applicable requirement
0,addition may required record impairment consolidated statement income future period determine value asset declined
0,acquisition joint venture may also assume unknown undisclosed business operational tax regulatory liability fail properly ass known contingent liability assume business internal control deficiency
0,transaction seek mitigate risk among thing due diligence indemnification provision insurance provision put place may sufficient address liability contingency involve credit execution risk associated successfully seeking recourse third party seller insurance provider
0,major financial service firm paid significant penalty resolve government investigation matter conducted significant part acquired entity
0,various regulatory approval consent formal informal generally required prior closing transaction may include approval regulatory exception state street corporation 26 federal reserve domestic
0,regulatory authority may impose condition completion acquisition require change term materially affect term transaction ability capture opportunity presented transaction may approve may take substantial time review transaction
0,condition associated regulatory delay could limit benefit transaction
0,banking agency continue express concern growth large banking institution
0,acquisition joint venture announce may completed receive required regulatory approval regulatory approval significantly delayed closing condition satisfied
0,example consideration regulatory feedback potential transaction modification address feedback determined november 2022 longer pursue acquisition brown brother harriman investor service business announced september 2021
0,failure complete transaction including brown brother harriman investor service business acquisition present reputational counterparty competitive risk could affect business result operation financial condition potentially materially
0,integration retention development benefit acquisition result risk business uncertainty
0,recent year undertaken acquisition including 2021 acquisition mercatus 2018 acquisition crd
0,integration acquisition present risk differ risk associated ongoing operation
0,integration activity complicated time consuming involve significant unforeseen cost
0,may able effectively assimilate service technology key personnel business acquired company business service offering anticipated may achieve related revenue growth cost saving
0,also face risk unable retain product service client acquired company joint venture risk unable acquired product service existing client
0,particular client including significant client acquired business may right transition business provider short notice convenience fiduciary reason may take opportunity acquisition market commercial relationship service satisfaction development following acquisition terminate reduce renegotiate fee term relationship
0,client loss reduction renegotiations likely reduce expected benefit acquisition including revenue opportunity market share cause impairment goodwill intangible result reputational harm effect could material may recourse seller business client
0,risk client loss even greater client competitor
0,acquisition technology firm involve extensive information technology integration associated risk defect security breach resiliency lapse product enhancement development activity cost difficult estimate well heightened cultural compliance concern integrating unregulated firm bank regulatory environment
0,acquisition investment servicing business entail information technology system conversion involve operational risk well fiduciary risk associated client retention
0,acquisition asset management business similarly involve fiduciary similar risk associated client retention distribution channel additional servicing opportunity well potential cultural conflict
0,joint venture involve risk well risk associated shared control even situation minority right exit right delay challenge foreclose execution material opportunity initiative create regulatory risk limit divestment opportunity
0,acquisition integration operation resource business could result loss key employee disruption acquired company ongoing business inconsistency standard control procedure policy could adversely affect ability maintain relationship client business partner employee maintain regulatory compliance achieve anticipated benefit acquisition
0,integration effort may also divert management attention resource
0,competition qualified member workforce intense may able attract retain personnel need support business
0,success depends large part ability attract retain qualified personnel
0,competition labor activity engage intense including individual identified key talent personnel
0,may able hire people retain particularly light challenge associated compensation restriction applicable may become applicable bank asset manager applicable financial service firm jurisdiction technology firm compete personnel generally
0,particularly state street corporation 27 constraining competing skill set high demand technology information security
0,unexpected loss service personnel business unit control function information technology operation area could material adverse impact business operation loss skill knowledge market operation client year industry experience case difficulty promptly finding qualified replacement personnel
0,adverse impact may exacerbated increased cost expense driven current competitive labor market particularly regard ability meet compensation hybrid working expectation elevated inflationary pressure increased cost associated attracting retaining engaging personnel
0,addition loss personnel either individually group could adversely affect client perception ability continue manage certain type investment management servicing mandate provide service maintain culture innovation proficiency
0,financial market risk geopolitical economic condition development could adversely affect u particularly face increased uncertainty unpredictability managing business
0,global financial market suffer substantial volatility illiquidity disruption particularly result geopolitical disruption high inflation slowing economic growth concern development related u
0,federal debt ceiling tightening monetary policy key central bank
0,volatility illiquidity disruption result adverse economic environment u
0,internationally result lack confidence financial stability major developed emerging market development could adverse effect business well business client significant counterparties could also increase difficulty unpredictability aligning business strategy infrastructure operating cost light uncertain market economic condition
0,market disruption adversely affect consolidated result operation value aum decline cost providing related service remain constant increase
0,may also result investor preference trend towards asset class market deemed secure cash market respect fee rate often lower
0,factor could reduce profitability fee revenue could also adversely affect revenue revenue security finance foreign exchange activity volume transaction execute client
0,degree volatility foreign exchange rate affect foreign exchange trading revenue
0,general increased currency volatility tends increase market risk also increase opportunity generate foreign exchange revenue
0,conversely period lower currency volatility tend decrease market risk also decrease foreign exchange revenue
0,addition business grows globally significant percentage revenue earned expense paid currency u
0,dollar exposure foreign currency volatility could affect level consolidated revenue consolidated expense consolidated result operation well value investment
0,dollar relative currency affect consolidated result operation including degree offset increase decrease revenue expense depend upon nature scope operation activity relevant jurisdiction relevant period may vary period period
0,product offering expand part seek take advantage perceived opportunity arising various regulatory reform resulting market change degree exposure various market credit risk evolve potentially resulting greater revenue volatility
0,business significant international operation disruption european asian economy could adverse effect consolidated result operation financial condition
0,economic condition across world face continued uncertainty due among thing high rising inflation higher interest rate supply pressure key energy commodity increased geopolitical risk multiple region including ukraine heightened volatility key emerging market economy
0,new continued economic deterioration renew concern sovereign debt sustainability interdependency among financial institution sovereign political risk particularly context significant monetary tightening many global central bank
0,continued uncertainty external environment led increased concern around outlook economic progress region operate including europe asia
0,given scope international operation economic market uncertainty volatility illiquidity disruption resulting related factor could material adverse impact consolidated result operation financial state street corporation 28 condition greater relative impact compared peer
0,investment security portfolio consolidated financial condition consolidated result operation could adversely affected change market factor including interest rate credit spread credit performance
0,investment security portfolio represented approximately 35 total asset december 31 2022
0,gross interest income associated investment portfolio represented approximately 13 total gross revenue year ended december 31 2022 represented much 31 total gross revenue fiscal year since 2007
0,consolidated financial condition result operation materially exposed risk associated investment portfolio including change interest rate credit spread credit performance including risk default credit rating access liquidity foreign exchange market valuation ability profitably manage change repayment rate principal respect portfolio security
0,recent increase interest rate beneficial nim uncertain economic monetary policy environment continue drive risk ongoing volatility
0,managing reinvestment higher lower rate outcome continue challenge
0,extent federal reserve engages quantitative tightening activity market effect associated challenge managing investment portfolio consolidated financial condition consolidated result operation including capital ratio share repurchase program may differ exacerbated effect change interest rate also may volatile difficult predict presenting even challenge
0,addition certain regulatory liquidity standard lcr require maintain minimum level hqla investment portfolio generally generate lower rate return investment asset
0,resulted increased level hqla percentage investment portfolio associated negative impact nii nim
0,result may able attain prior historical level nii nim
0,additional information regarding liquidity requirement refer liquidity coverage ratio net stable funding ratio section supervision regulation business form
0,may enter derivative transaction hedge manage exposure interest rate risk well risk foreign exchange risk credit risk
0,derivative instrument hold purpose may achieve intended result could result unexpected loss stress liquidity capital resource
0,investment security portfolio represents greater proportion consolidated statement condition loan portfolio represents smaller proportion approximately 11 total asset december 31 2022 comparison many major financial institution
0,respect accounting regulatory treatment investment security portfolio may le favorable u traditional lending portfolio
0,example basel iii rule change fair value afs investment security represented majority investment portfolio first half 2022 recognized aoci included tier 1 capital
0,since loan held investment subject fair value accounting framework change fair value loan expected credit loss similarly included determination tier 1 capital basel iii rule
0,due differing treatment may experience increased variability tier 1 capital relative major financial institution portfolio represent larger proportion consolidated total asset
0,additional risk associated investment portfolio include asset class concentration
0,investment portfolio continues significant concentration several class security including agency residential mb commercial mb ab security concentrated exposure consumer
0,class type security experienced significant liquidity valuation credit quality deterioration financial crisis began
0,mb ab exposure european country whose market experienced increased stress time since 2011 may continue experience stress future
0,information refer risk factor titled business significant european operation disruption european economy could adverse effect consolidated result operation financial condition
0,state municipal bond value may affected budget deficit number state municipality currently face resulting risk associated portfolio
0,market condition deteriorate investment portfolio could experience decline market value whether due decline liquidity increase yield required investor hold security regardless credit view portfolio holding
0,addition general deterioration credit state street corporation 29 quality change management expectation regarding repayment timing management investment intent hold security maturity case respect portfolio holding could result recognition allowance expected credit loss impairment
0,similarly material portion investment portfolio experience credit deterioration capital ratio calculated pursuant basel iii rule could adversely affected
0,risk greater portfolio investment security contain credit risk holding u
0,afs htm security investment portfolio carry liquidity risk lower demand either sale sale repurchase agreement security
0,primarily europe interest rate could negatively affected change rate whether expected
0,particularly true case increase interest rate would decrease market value monetary policy result persistently low negative rate interest certain investment
0,latter case example respect past ecb monetary policy including negative interest rate jurisdiction associated negative effect investment portfolio reinvestment nii nim
0,effect nii exacerbated effect recent fiscal year strong u
0,european interest rate remain low decrease u
0,dollar strengthens relative euro negative effect nii likely continue increase
0,overall level nii also impacted size deposit base increase interest rate could lead reduced deposit level also lower overall nii
0,reduction deposit level could increase requirement regulatory liquidity standard requiring u invest greater proportion investment portfolio holding hqla lower yield investable asset
0,see also business activity expose u interest rate risk section
0,business activity expose u interest rate risk
0,business activity assume interest rate risk investing deposit received client investment portfolio asset
0,nii nim affected among thing level interest rate global market change relationship interest rate direction speed interest rate change asset liability spread relative currency geographic mix asset liability
0,factor influenced among thing variety economic market force expectation including monetary policy activity central bank federal reserve ecb control
0,ability anticipate change factor hedge related sheet exposure cost hedging activity significantly influence success management activity resulting level nii nim
0,impact change interest rate related factor depend relative duration nature asset liability
0,sustained lower interest rate flat inverted yield curve narrow credit spread generally constraining effect nii
0,addition ability change deposit rate response change interest rate market related factor limited client relationship consideration
0,impact interest rate investment portfolio consolidated financial result including aoci also affect ability maintain capital ratio within target range well amount timing future share repurchase
0,example first half 2022 unrealized loss afs security within aoci driven significant increase interest rate across yield curve contributed decrease cet1 capital
0,additional information effect interest rate business refer market risk management section management activity management discussion analysis form
0,assume significant credit risk counterparties many major financial institution
0,financial institution counterparties may also substantial financial dependency financial institution sovereign entity
0,credit exposure concentration could expose u financial loss
0,financial market characterized extensive interdependency among numerous party including bank central bank insurance company financial institution
0,financial institution also include collective investment fund mutual fund state street corporation 30 ucits hedge fund share interdependency
0,many financial institution including collective investment fund also hold exposed loan sovereign debt security derivative counterparty form credit risk amount material financial condition
0,result business practice interdependency many client concentrated counterparty exposure financial institution collective investment fund particularly large complex institution sovereign issuer mutual fund ucits hedge fund
0,although procedure monitoring individual aggregate counterparty risk significant individual aggregate counterparty exposure inherent business focus servicing large institutional investor
0,normal course business assume concentrated credit risk individual obligor counterparty group level
0,material counterparty exposure change daily counterparties group related counterparties risk exposure concentrated also variable reported period largest exposure tend financial institution
0,concentration counterparty exposure present significant risk u client failure perceived weakness counterparties case client counterparties potential expose u risk financial loss
0,change market perception financial strength particular financial institution sovereign issuer occur rapidly often based variety factor difficult predict
0,observed financial crisis began economic market political factor contributed perception many financial institution sovereign issuer le credit worthy
0,led credit downgrade numerous large u
0,financial institution several sovereign issuer exposure stressed perceived creditworthiness financial institution many invest accept collateral form value transaction based debt security issued sovereign substantially reduced value liquidity market credit instrument
0,factor could contribute similar consequence market risk associated reduced level liquidity
0,result may exposed increased counterparty risk either resulting role principal commitment make capacity agent client
0,additional area experience exposure credit risk include credit degree client demand credit tends increase period market turbulence may expose u risk
0,example investor collective investment vehicle act custodian may experience significant redemption activity due adverse market economic news
0,relationship client nature settlement process type payment may result extension credit circumstance
0,also provide committed line credit support activity
0,type client provide credit allow leverage portfolio may expose u potential loss client experience investment loss credit difficulty
0,industry country risk addition exposure financial institution time time exposed concentrated credit risk industry country level
0,concentration risk also applies group unrelated counterparties may similar investment strategy involving one particular industry region characteristic
0,unrelated counterparties may concurrently experience adverse effect performance liquidity reputation due event factor affecting investment strategy
0,though potentially material individually relative one counterparty credit exposure group counterparties could expose u single market political event correlated set event aggregate could material adverse impact business
0,canada germany united kingdom maintain subcustodian relationship jurisdiction client invest including emerging underdeveloped market market subject sanction
0,use unaffiliated subcustodians expose u operational reputational regulatory risk dependent upon subcustodians performing several service client market
0,operational risk includes risk legal regulatory system market practice jurisdiction subcustodians operate
0,operating model expose u risk unaffiliated subcustodians degree greater state street corporation 31 competitor banking operation jurisdiction
0,risk maintaining custody service market amplified due evolving regulatory sanction requirement respect financial exposure event subcustodians unable return transfer reinvest client asset
0,ucits v directive subject requirement responsible resulting loss suffered client may agree similar stringent standard client subject regulation
0,addition extent maintain currency consolidated balance sheet client deposit liability state street state street principal maintains cash deposit subcustodian clearing agency subject regulatory requirement return asset placed custody also subject risk credit exposure subcustodians clearing agency
0,depending upon currency jurisdiction client significant portion deposit exposure
0,jurisdiction russia sanction program government intervention inhibit client ability access transfer cash security held client subcustodians clearing agency
0,client deposit liability consolidated balance sheet maintain corresponding amount cash deposit subcustodian clearing agency increase credit exposure entity accumulate time based upon distribution activity related client asset
0,subcustodian clearing agency become insolvent circumstance involving expropriation asset circumstance excuse performance force majeure provision risk loss cash deposit would rather client
0,december 31 2022 held cash deposit subcustodian clearing agency russia amount expected increase substantially time long sanction restriction remain effect currently subject restriction ability access deposit
0,subcustodians also directly subsidiary large global financial institution credit exposure
0,credit exposure financial institution subcustodians limit financial relationship may counterparties past made may future make compliance specific u
0,regulatory single counterparty credit limit sccl challenging
0,additional information see note 1 consolidated financial statement form
0,settlement risk exposed settlement risk particularly payment foreign exchange activity
0,activity may lead extension credit consequent loss event counterparty breach operational error including failure provide credit
0,due membership several industry clearing settlement exchange may required guarantee obligation liability provide financial support event member honor obligation default
0,moreover counterparty exposure secured even exposure secured realizable value collateral may declined time exercise right collateral
0,risk may particularly acute required sell collateral illiquid market respect client protected sovereign immunity
0,exposed risk credit overdraft client connection process facilitate settlement trade related foreign exchange activity particularly contractual settlement agreed client
0,occurrence overdraft peak volatility could create significant credit exposure client depending upon value client collateral time
0,activity obligation also subject regulatory risk including risk regulator globally accelerating timeline settlement sec recent rule shorten standard settlement cycle security transaction united state trade date plus two business day trade date plus one business day 2024
0,rule present risk well careful coordination dependency industry participant additional risk associated technology development implementation change management operational error could material light magnitude volume activity obligation
0,although state street corporation 32 budgeted anticipated expense associated implementing rule due nature risk consideration assurance actual cost exceed expectation
0,security lending repurchase agreement indemnification behalf client enrolled security lending program lend security bank institution
0,event failure borrower return security typically agree indemnify client amount fair market value security exceeds proceeds disposition collateral posted borrower connection transaction
0,also lend borrow security principal connection transaction receive security interest security held borrower security portfolio advance cash security collateral security lender
0,borrower generally required provide collateral equal contractually agreed percentage equal excess fair market value loaned security
0,fair market value loaned security collateral change additional collateral provided borrower portion collateral returned borrower
0,addition agency security lending client often purchase security financial instrument financial counterparties including repurchase arrangement frequently method reinvesting cash collateral receive lending security
0,arrangement counterparty obligated repurchase security financial instrument client price plus agreed rate return point future
0,value collateral intended exceed counterparty payment obligation collateral adjusted daily account shortfall excess collateralization level
0,security lending program agree indemnify client loss would arise default counterparty repurchase arrangement proceeds disposition security financial asset held collateral le amount repayment obligation client counterparty
0,instance counterparty default security lending repurchase agreement rather client exposed risk associated collateral value
0,repurchase resale transaction enter repurchase resale transaction eligible security sponsored client ficc member pursuant ficc government security division rule submit novate net transaction specific netting criterion met
0,may sponsor client clear eligible repurchase resale transaction ficc backed guarantee ficc prompt full payment performance sponsored member client respective obligation
0,although obtain security interest sponsored client collateral receive exposed associated risk including insufficiency value collateral
0,stable value arrangement enter stable value wrap derivative contract unaffiliated stable value fund allow stable value fund provide book value coverage participant
0,2008 financial crisis book value obligation many contract exceeded market value underlying portfolio holding
0,concern regarding portfolio investment protected contract regarding investment manager overseeing investment option may result redemption demand stable value product covered contract time portfolio market value le book value potentially exposing u risk loss
0,private equity subscription finance credit facility provide credit facility private equity fund
0,portfolio consists capital call line credit repayment dependent receipt capital call underlying limited partner investor fund managed firm
0,municipal obligation remarketing credit facility provide credit facility connection remarketing u
0,municipal obligation potentially exposing u credit exposure municipality issuing bond contingent liquidity risk
0,leveraged loan invest leveraged loan u
0,invest loan grade borrower participation loan syndication grade lending market
0,rate loan speculative internal state street corporation 33 framework loan significant exposure credit loss relative loan
0,therefore higher risk default respect investment relative investment activity
0,addition unlike financial institution may active role managing individual loan compliance investment loan generally passive investor limited control
0,time allowance credit loss related loan may increase additional provision credit loss
0,commercial real estate finance commercial property serve collateral loan
0,although collateralized loan may become value collateral change
0,loan payment dependent successful operation management underlying collateral property generate sufficient cash flow repay loan timely fashion
0,material decline real estate market economic condition could negatively impact value property performance could adversely impact timely loan repayment may result increased provision credit loss loan actual loss either would adverse impact net income
0,unavailability netting generally able net exposure across counterparties affiliated entity may able circumstance net exposure legal entity across multiple product
0,consequence may incur loss relation one entity product even though exposure entity affiliate across product type
0,case example security finance foreign exchange activity able enter netting agreement allow u net offsetting exposure payment obligation one another
0,event become unable due operational constraint action regulator change accounting principle law regulation related interpretation factor net offsetting exposure payment obligation agreement would required gross asset liability statement condition calculation rwa accordingly
0,would result potentially adverse impact regulatory ratio including lcr present increased credit liquidity management operational risk could material
0,currently prevailing regulatory restriction credit exposure required limit exposure specific issuer counterparties group counterparties including financial institution sovereign issuer
0,credit exposure restriction may adversely affect certain business may require expand credit exposure broader range issuer counterparties including issuer counterparties represent increased credit risk may reduce foreclose ability enter advantageous transaction venture particular counterparties may require modify operating model policy practice use manage consolidated statement condition
0,effect consideration may increase evaluated stressed environment stress testing including ccar
0,addition adherent international swap derivative association 2015 universal resolution stay protocol subject restriction exercise right remedy fellow adherent including major financial institution event affiliate enters resolution
0,although overall business subject factor several activity particularly sensitive including currency trading business security finance business
0,discussion regulatory requirement applicable counterparty exposure see item 1
0,given limited number strong counterparties current market able mitigate client counterparty credit risk
0,fee revenue represents significant majority consolidated revenue subject decline among thing event reduction change level type investment activity client
0,contrast commercial bank may rely heavily source revenue loan
0,2022 total fee revenue represented approximately 79 total revenue
0,fee revenue generated investment servicing investment management business augmented foreign exchange trading service security finance software processing fee revenue
0,level fee influenced several factor including mix volume aum value type security position held respect volume client portfolio transaction type product service used client
0,fee revenue would negatively affected potentially materially decline market value state street corporation 34 client portfolio resulting broad market correction especially equity market
0,addition client include institutional investor mutual fund collective investment fund ucits hedge fund investment pool corporate public retirement plan insurance company foundation endowment investment manager
0,economic market factor reduce level rate saving institution either reduction financial asset valuation change investor preference could materially reduce fee revenue material adverse effect consolidated result operation
0,unable effectively manage capital liquidity including continuously attracting deposit funding consolidated financial condition including regulatory capital ratio consolidated result operation business prospect could adversely affected
0,liquidity management including basis critical management consolidated statement condition ability service client base
0,generally use liquidity meet client demand return deposit extend credit client connection investor service business fund pool asset included investment security loan portfolio carried consolidated statement condition
0,demand credit client particularly settlement related extension credit difficult predict control may peak time disruption security market average maturity investment security loan portfolio longer contractual maturity client deposit base need continuously attract dependent access various source funding
0,since 2008 financial crisis level client deposit held u tended increase time market disruption however since deposit considered transitory historically deposited excess deposit u
0,level excess client deposit manifest increased nii adversely affected nim
0,assurance client behavior market disruption similar future level deposit funding decrease
0,managing liquidity primary source funding client deposit predominantly deposit institutional investor
0,ability continue attract deposit funding source certificate deposit subject variability based number factor including volume volatility global financial market interest rate prepared pay deposit loss gain one client client interest reducing bearing deposit perception safety deposit obligation relative alternative investment available client including capital market classification certain deposit regulatory purpose related discussion may time time client regarding better balancing client cash management need economic regulatory objective
0,parent company holding company generally maintains limited cash liquid resource time primarily meet anticipated obligation
0,effectively manage liquidity routinely transfer asset among affiliated entity subsidiary branch
0,internal external factor regulatory requirement standard including resolution planning restriction dividend distribution influence liquidity management may limit ability effectively transfer liquidity internally could among thing restrict ability fund operation dividend stock repurchase pay interest debt security require u seek external potentially costly capital impact liquidity position
0,addition obligation investment product manage third party may exposed liquidity risk
0,product may funded basis client participating product may right return cash asset limited notice
0,business activity include among others security finance collateral pool money market investment fund liquidity facility utilized connection municipal bond program
0,client demand return cash asset particularly limited notice investment pool liquidity support demand could forced sell investment security held asset pool unfavorable price damaging reputation service provider potentially exposing u claim related management pool
0,availability cost credit market highly dependent market perception liquidity creditworthiness
0,effort monitor manage liquidity risk including basis may successful sufficient deal dramatic state street corporation 35 unanticipated change global security market reduction liquidity
0,result event among thing cost fund may increase thereby reducing nii may need dispose portion investment security portfolio depending market condition could result loss sale investment security recorded consolidated statement income
0,may need raise additional capital debt future may available u may available unfavorable term
0,may need raise additional capital debt order maintain credit rating response regulatory change including capital rule purpose including financing acquisition joint venture
0,however ability access capital market needed timely basis depend number factor state financial market security law requirement standard
0,event rising interest rate disruption financial market negative perception business financial strength factor would increase cost borrowing sure ability raise additional capital debt needed term acceptable u
0,diminished ability raise additional capital debt needed could adversely affect business ability implement business plan capital plan strategic goal including financing acquisition joint venture effort maintain regulatory compliance
0,downgrade credit rating actual perceived reduction financial strength could adversely affect borrowing cost capital cost liquidity position cause reputational harm
0,major independent rating agency publish credit rating debt obligation based evaluation number factor relate performance corporate development including financing acquisition joint venture relate general industry condition
0,anticipate rating agency continue review rating regularly based consolidated result operation development business including regulatory consideration resolution planning
0,one major independent credit rating agency past downgraded may future downgrade credit rating negatively revised outlook credit rating
0,current market regulatory environment exposure financial institution counterparties including sovereign entity increase risk may maintain current rating provide assurance continue maintain current credit rating
0,downgrade credit rating may adversely affect borrowing cost capital cost ability raise capital turn liquidity
0,failure maintain acceptable credit rating may also preclude u competitive various product
0,additionally counterparties well client rely financial strength stability evaluate risk business u
0,experience diminished financial strength stability actual perceived due effect market regulatory development announced rumored business development consolidated result operation decline stock price downgrade credit rating counterparties may le willing enter transaction secured unsecured u client may reduce place limit level service provide seek transfer business whole part service provider prospective client may select service provider
0,risk may perceived le creditworthy market participant higher result recent market development include environment consolidation instance failure financial institution including major global financial institution resulted smaller number much larger counterparties competitor
0,counterparties perceive u le viable counterparty ability enter financial transaction term acceptable u client client behalf materially compromised
0,client reduce deposit u select service provider portion service provide revenue decrease accordingly
0,compliance regulatory risk business activity including ability return capital shareholder repurchase capital stock may adversely affected implementation regulatory capital liquidity standard must meet result regulatory capital stress testing
0,basel iii act required calculate capital ratio basel iii advanced approach basel iii standardized approach subject stringent capital ratio calculated advanced approach calculated standardized approach assessment capital adequacy
0,state street corporation 36 implementing various aspect capital regulation making interpretation regulatory intent
0,federal reserve may determine compliance capital rule may require u take action come compliance could adversely affect business operation regulatory capital structure capital ratio financial performance otherwise restrict growth plan strategy
0,addition banking regulator could change basel iii rule interpretation apply u including change standard interpretation made regulation implementing provision act could adversely affect u ability comply basel iii rule
0,september 7 2022 federal reserve vice chair supervision stated federal reserve undertaking holistic review u
0,capital requirement help regulator consider adjustment current framework
0,agency reaffirmed commitment implementing revised regulatory capital requirement align final set basel iii standard basel iv package issued basel committee banking supervision december 2017
0,intend seek public comment joint proposed rule coming month
0,along basel iii rule banking regulator also introduced additional requirement slr lcr nsfr present compliance risk
0,example regulatory requirement could material effect business activity including management composition investment security portfolio ability extend credit committed facility loan client principal security lending activity structure balance sheet change
0,addition capital liquidity requirement implemented consideration u
0,rule additional regulatory initiative introduced current administration could material effect capital liquidity planning related activity including management composition investment security portfolio ability extend committed contingent credit facility client
